Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,3,symmetric,0.9099999999999999,0.40019608752633373
75% Corpus,3,symmetric,symmetric,0.42285505986837474
75% Corpus,3,asymmetric,0.01,0.44171203595605174
75% Corpus,3,asymmetric,0.31,0.4346659298679098
75% Corpus,3,asymmetric,0.61,0.43282189161780255
75% Corpus,3,asymmetric,0.9099999999999999,0.42724883891909826
75% Corpus,3,asymmetric,symmetric,0.43090317504408443
75% Corpus,4,0.01,0.01,0.43442205391544186
75% Corpus,4,0.01,0.31,0.46540853145645866
75% Corpus,4,0.01,0.61,0.46424579455483755
75% Corpus,4,0.01,0.9099999999999999,0.49409593836391863
75% Corpus,4,0.01,symmetric,0.45391806288949005
75% Corpus,4,0.31,0.01,0.4379332180887029
75% Corpus,4,0.31,0.31,0.46427820604353226
75% Corpus,4,0.31,0.61,0.5185532844309111
75% Corpus,4,0.31,0.9099999999999999,0.51739054752929
75% Corpus,4,0.31,symmetric,0.4457482338781234
75% Corpus,4,0.61,0.01,0.4380804915963621
75% Corpus,4,0.61,0.31,0.4882287038628115
75% Corpus,4,0.61,0.61,0.5215466974545226
75% Corpus,4,0.61,0.9099999999999999,0.5291231549213302
75% Corpus,4,0.61,symmetric,0.4815577830288306
75% Corpus,4,0.9099999999999999,0.01,0.45756968503614454
75% Corpus,4,0.9099999999999999,0.31,0.4843623517471341
75% Corpus,4,0.9099999999999999,0.61,0.49776427843901944
75% Corpus,4,0.9099999999999999,0.9099999999999999,0.500243707362331
75% Corpus,4,0.9099999999999999,symmetric,0.48919678935895095
75% Corpus,4,symmetric,0.01,0.43793321808870295
75% Corpus,4,symmetric,0.31,0.4510907811994005
75% Corpus,4,symmetric,0.61,0.5027574743638299
75% Corpus,4,symmetric,0.9099999999999999,0.51739054752929
75% Corpus,4,symmetric,symmetric,0.4401414314597152
75% Corpus,4,asymmetric,0.01,0.5045277379552252
75% Corpus,4,asymmetric,0.31,0.5455028571054464
75% Corpus,4,asymmetric,0.61,0.49490792199705497
75% Corpus,4,asymmetric,0.9099999999999999,0.49890110182179104
75% Corpus,4,asymmetric,symmetric,0.5397999545070509
75% Corpus,5,0.01,0.01,0.45277762622307716
75% Corpus,5,0.01,0.31,0.46285423740608234
75% Corpus,5,0.01,0.61,0.459455764586267
75% Corpus,5,0.01,0.9099999999999999,0.4635185483572803
75% Corpus,5,0.01,symmetric,0.4591793813747082
75% Corpus,5,0.31,0.01,0.4551726972918265
75% Corpus,5,0.31,0.31,0.48333067000335417
75% Corpus,5,0.31,0.61,0.4965608712881967
75% Corpus,5,0.31,0.9099999999999999,0.4958072856946719
75% Corpus,5,0.31,symmetric,0.4746309472156254
75% Corpus,5,0.61,0.01,0.5005533887555206
75% Corpus,5,0.61,0.31,0.499958185445122
75% Corpus,5,0.61,0.61,0.5090038857786848
75% Corpus,5,0.61,0.9099999999999999,0.5182356911798451
75% Corpus,5,0.61,symmetric,0.4887172140644746
75% Corpus,5,0.9099999999999999,0.01,0.5029090402063953
75% Corpus,5,0.9099999999999999,0.31,0.4989812191831174
75% Corpus,5,0.9099999999999999,0.61,0.4965796482878253
75% Corpus,5,0.9099999999999999,0.9099999999999999,0.506886699035828
75% Corpus,5,0.9099999999999999,symmetric,0.4953568359932179
75% Corpus,5,symmetric,0.01,0.45886984657199414
