Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,7,0.31,symmetric,0.35559498960066316
75% Corpus,7,0.61,0.01,0.36350301552175784
75% Corpus,7,0.61,0.31,0.37249677891815264
75% Corpus,7,0.61,0.61,0.38476915583455684
75% Corpus,7,0.61,0.9099999999999999,0.37648696723655234
75% Corpus,7,0.61,symmetric,0.3765532390315555
75% Corpus,7,0.9099999999999999,0.01,0.3579725838681046
75% Corpus,7,0.9099999999999999,0.31,0.3662949807600193
75% Corpus,7,0.9099999999999999,0.61,0.3662949807600193
75% Corpus,7,0.9099999999999999,0.9099999999999999,0.35190676267672066
75% Corpus,7,0.9099999999999999,symmetric,0.36256881651415584
75% Corpus,7,symmetric,0.01,0.3504267531544553
75% Corpus,7,symmetric,0.31,0.33413643606756915
75% Corpus,7,symmetric,0.61,0.3455716843539091
75% Corpus,7,symmetric,0.9099999999999999,0.3408106773663272
75% Corpus,7,symmetric,symmetric,0.32171394975347445
75% Corpus,7,asymmetric,0.01,0.36715841993692827
75% Corpus,7,asymmetric,0.31,0.349517030411095
75% Corpus,7,asymmetric,0.61,0.35028017681560225
75% Corpus,7,asymmetric,0.9099999999999999,0.3512520378140523
75% Corpus,7,asymmetric,symmetric,0.3607234403945409
75% Corpus,8,0.01,0.01,0.375553908052764
75% Corpus,8,0.01,0.31,0.36518445951105144
75% Corpus,8,0.01,0.61,0.382678598863449
75% Corpus,8,0.01,0.9099999999999999,0.33745844577606926
75% Corpus,8,0.01,symmetric,0.37237469128318346
75% Corpus,8,0.31,0.01,0.3732495850888961
75% Corpus,8,0.31,0.31,0.37237212226101735
75% Corpus,8,0.31,0.61,0.35773929782229885
75% Corpus,8,0.31,0.9099999999999999,0.34162214619192255
75% Corpus,8,0.31,symmetric,0.3787149512206316
75% Corpus,8,0.61,0.01,0.3459049300072996
75% Corpus,8,0.61,0.31,0.3652931642010267
75% Corpus,8,0.61,0.61,0.3638447294547399
75% Corpus,8,0.61,0.9099999999999999,0.34858820205882746
75% Corpus,8,0.61,symmetric,0.35088134165910934
75% Corpus,8,0.9099999999999999,0.01,0.36544262559799856
75% Corpus,8,0.9099999999999999,0.31,0.3623208467216524
75% Corpus,8,0.9099999999999999,0.61,0.3538088684140549
75% Corpus,8,0.9099999999999999,0.9099999999999999,0.35152736404025076
75% Corpus,8,0.9099999999999999,symmetric,0.36368253756146296
75% Corpus,8,symmetric,0.01,0.3678431927007312
75% Corpus,8,symmetric,0.31,0.3805944314926921
75% Corpus,8,symmetric,0.61,0.36529085236414477
75% Corpus,8,symmetric,0.9099999999999999,0.3640209043044482
75% Corpus,8,symmetric,symmetric,0.37951783015985163
75% Corpus,8,asymmetric,0.01,0.3687838949988518
75% Corpus,8,asymmetric,0.31,0.36426047677297424
75% Corpus,8,asymmetric,0.61,0.3812631679384463
75% Corpus,8,asymmetric,0.9099999999999999,0.38212090461522413
75% Corpus,8,asymmetric,symmetric,0.3642776092686962
75% Corpus,9,0.01,0.01,0.3701603126897219
75% Corpus,9,0.01,0.31,0.33848620096019516
75% Corpus,9,0.01,0.61,0.33623550842564354
75% Corpus,9,0.01,0.9099999999999999,0.3415223167838046
75% Corpus,9,0.01,symmetric,0.3608782000950507
75% Corpus,9,0.31,0.01,0.356372424417921
75% Corpus,9,0.31,0.31,0.3400708626919189
75% Corpus,9,0.31,0.61,0.33989753979644044
75% Corpus,9,0.31,0.9099999999999999,0.3429101060530004
75% Corpus,9,0.31,symmetric,0.3554030010841379
75% Corpus,9,0.61,0.01,0.3499916987408315
75% Corpus,9,0.61,0.31,0.3589599855377541
75% Corpus,9,0.61,0.61,0.353949219716981
75% Corpus,9,0.61,0.9099999999999999,0.3506720383974881
75% Corpus,9,0.61,symmetric,0.3625638118811731
75% Corpus,9,0.9099999999999999,0.01,0.3563444515934026
75% Corpus,9,0.9099999999999999,0.31,0.3564662697671127
75% Corpus,9,0.9099999999999999,0.61,0.3534682781114506
75% Corpus,9,0.9099999999999999,0.9099999999999999,0.33914945327209145
75% Corpus,9,0.9099999999999999,symmetric,0.3633758952190163
75% Corpus,9,symmetric,0.01,0.34963815253187197
75% Corpus,9,symmetric,0.31,0.3492192869465092
75% Corpus,9,symmetric,0.61,0.3596282087611793
75% Corpus,9,symmetric,0.9099999999999999,0.35060002325279827
75% Corpus,9,symmetric,symmetric,0.33877956130301823
75% Corpus,9,asymmetric,0.01,0.350805434124604
75% Corpus,9,asymmetric,0.31,0.36668602357628693
75% Corpus,9,asymmetric,0.61,0.35738253110203677
75% Corpus,9,asymmetric,0.9099999999999999,0.32927346509061395
75% Corpus,9,asymmetric,symmetric,0.35721962455641315
75% Corpus,10,0.01,0.01,0.3410566199948771
75% Corpus,10,0.01,0.31,0.3463387657433405
75% Corpus,10,0.01,0.61,0.35521519072959623
75% Corpus,10,0.01,0.9099999999999999,0.3432905425751217
75% Corpus,10,0.01,symmetric,0.3344298588622444
75% Corpus,10,0.31,0.01,0.34868712888324754
75% Corpus,10,0.31,0.31,0.34137140683827133
75% Corpus,10,0.31,0.61,0.3228052481643004
75% Corpus,10,0.31,0.9099999999999999,0.3429536402824007
75% Corpus,10,0.31,symmetric,0.34178065409920133
75% Corpus,10,0.61,0.01,0.3521329036540976
75% Corpus,10,0.61,0.31,0.3561040935839226
75% Corpus,10,0.61,0.61,0.3484525607418833
75% Corpus,10,0.61,0.9099999999999999,0.337183887936733
75% Corpus,10,0.61,symmetric,0.3540299851693406
75% Corpus,10,0.9099999999999999,0.01,0.34397181284980505
75% Corpus,10,0.9099999999999999,0.31,0.34699547168251044
75% Corpus,10,0.9099999999999999,0.61,0.3349597394599247
75% Corpus,10,0.9099999999999999,0.9099999999999999,0.3276033156224779
75% Corpus,10,0.9099999999999999,symmetric,0.35215946667081477
75% Corpus,10,symmetric,0.01,0.3591539663783148
75% Corpus,10,symmetric,0.31,0.34126329690254076
75% Corpus,10,symmetric,0.61,0.3568537977080955
75% Corpus,10,symmetric,0.9099999999999999,0.333636157615166
75% Corpus,10,symmetric,symmetric,0.3584426650471456
75% Corpus,10,asymmetric,0.01,0.3396246218899469
75% Corpus,10,asymmetric,0.31,0.3536394538432025
75% Corpus,10,asymmetric,0.61,0.3424862515731634
75% Corpus,10,asymmetric,0.9099999999999999,0.34321843440635486
75% Corpus,10,asymmetric,symmetric,0.3564048148787827
100% Corpus,2,0.01,0.01,0.3278494748421723
100% Corpus,2,0.01,0.31,0.3295591481477631
100% Corpus,2,0.01,0.61,0.32813603493638155
100% Corpus,2,0.01,0.9099999999999999,0.32813603493638155
100% Corpus,2,0.01,symmetric,0.3224233986174015
100% Corpus,2,0.31,0.01,0.3197109755410015
100% Corpus,2,0.31,0.31,0.3227682522220172
100% Corpus,2,0.31,0.61,0.3302325880620389
100% Corpus,2,0.31,0.9099999999999999,0.3302325880620389
100% Corpus,2,0.31,symmetric,0.3227836441316565
100% Corpus,2,0.61,0.01,0.3154847074801078
100% Corpus,2,0.61,0.31,0.3154847074801078
100% Corpus,2,0.61,0.61,0.3461165311898925
100% Corpus,2,0.61,0.9099999999999999,0.3378425877422059
100% Corpus,2,0.61,symmetric,0.3461165311898925
100% Corpus,2,0.9099999999999999,0.01,0.31134655565622626
100% Corpus,2,0.9099999999999999,0.31,0.34203688895924944
100% Corpus,2,0.9099999999999999,0.61,0.34617504078313105
100% Corpus,2,0.9099999999999999,0.9099999999999999,0.36937884993505077
100% Corpus,2,0.9099999999999999,symmetric,0.34617504078313105
100% Corpus,2,symmetric,0.01,0.3140880728637945
100% Corpus,2,symmetric,0.31,0.3378425877422058
100% Corpus,2,symmetric,0.61,0.3378425877422058
100% Corpus,2,symmetric,0.9099999999999999,0.3275632606142176
100% Corpus,2,symmetric,symmetric,0.3378425877422059
100% Corpus,2,asymmetric,0.01,0.3011475468668119
100% Corpus,2,asymmetric,0.31,0.2966652156522591
100% Corpus,2,asymmetric,0.61,0.2966652156522591
100% Corpus,2,asymmetric,0.9099999999999999,0.29666521565225906
100% Corpus,2,asymmetric,symmetric,0.2966652156522591
100% Corpus,3,0.01,0.01,0.36564357058260555
100% Corpus,3,0.01,0.31,0.34864811630330866
100% Corpus,3,0.01,0.61,0.35633434759358673
100% Corpus,3,0.01,0.9099999999999999,0.3603978023520376
100% Corpus,3,0.01,symmetric,0.3442050364734581
100% Corpus,3,0.31,0.01,0.3223589015340947
100% Corpus,3,0.31,0.31,0.3225316966320026
100% Corpus,3,0.31,0.61,0.3531398736312643
100% Corpus,3,0.31,0.9099999999999999,0.36682096467613
100% Corpus,3,0.31,symmetric,0.3290493790509447
100% Corpus,3,0.61,0.01,0.2689192831993601
100% Corpus,3,0.61,0.31,0.30158326758815096
100% Corpus,3,0.61,0.61,0.3232438578259062
100% Corpus,3,0.61,0.9099999999999999,0.33358611885918227
100% Corpus,3,0.61,symmetric,0.3021648932070697
100% Corpus,3,0.9099999999999999,0.01,0.3213653313964173
100% Corpus,3,0.9099999999999999,0.31,0.3197326980590642
100% Corpus,3,0.9099999999999999,0.61,0.31246188562969923
100% Corpus,3,0.9099999999999999,0.9099999999999999,0.31246188562969923
100% Corpus,3,0.9099999999999999,symmetric,0.31246188562969923
100% Corpus,3,symmetric,0.01,0.3182180270010339
100% Corpus,3,symmetric,0.31,0.32203887031947703
100% Corpus,3,symmetric,0.61,0.3225316966320026
100% Corpus,3,symmetric,0.9099999999999999,0.3676980878385336
100% Corpus,3,symmetric,symmetric,0.3225316966320026
100% Corpus,3,asymmetric,0.01,0.2966505058868034
100% Corpus,3,asymmetric,0.31,0.3056176765425344
100% Corpus,3,asymmetric,0.61,0.33157850641470754
100% Corpus,3,asymmetric,0.9099999999999999,0.33458223529600817
100% Corpus,3,asymmetric,symmetric,0.31051975942439464
100% Corpus,4,0.01,0.01,0.32090372081560653
100% Corpus,4,0.01,0.31,0.33418366410331357
100% Corpus,4,0.01,0.61,0.3394825837742591
100% Corpus,4,0.01,0.9099999999999999,0.3339774274607203
100% Corpus,4,0.01,symmetric,0.34194846069554596
100% Corpus,4,0.31,0.01,0.3283204288127914
100% Corpus,4,0.31,0.31,0.33191460425280944
100% Corpus,4,0.31,0.61,0.32906421073170977
100% Corpus,4,0.31,0.9099999999999999,0.3384976989609546
100% Corpus,4,0.31,symmetric,0.3519681336136351
100% Corpus,4,0.61,0.01,0.3339027496962446
100% Corpus,4,0.61,0.31,0.34038815426718716
100% Corpus,4,0.61,0.61,0.34038815426718716
100% Corpus,4,0.61,0.9099999999999999,0.3459606818015398
100% Corpus,4,0.61,symmetric,0.3466405267817149
100% Corpus,4,0.9099999999999999,0.01,0.354329083409554
100% Corpus,4,0.9099999999999999,0.31,0.3576352692962367
100% Corpus,4,0.9099999999999999,0.61,0.3444726354794866
100% Corpus,4,0.9099999999999999,0.9099999999999999,0.3528322313268978
100% Corpus,4,0.9099999999999999,symmetric,0.3570564664205589
100% Corpus,4,symmetric,0.01,0.33124552762864695
100% Corpus,4,symmetric,0.31,0.35697050716279694
100% Corpus,4,symmetric,0.61,0.3290609656699931
100% Corpus,4,symmetric,0.9099999999999999,0.35014202343693146
100% Corpus,4,symmetric,symmetric,0.33822155931129194
100% Corpus,4,asymmetric,0.01,0.3049827165103475
100% Corpus,4,asymmetric,0.31,0.3070226401302053
100% Corpus,4,asymmetric,0.61,0.31150840540846503
100% Corpus,4,asymmetric,0.9099999999999999,0.3332117195166648
100% Corpus,4,asymmetric,symmetric,0.30588133301542364
100% Corpus,5,0.01,0.01,0.3631266218040051
100% Corpus,5,0.01,0.31,0.3604194084017684
100% Corpus,5,0.01,0.61,0.3583737384919791
100% Corpus,5,0.01,0.9099999999999999,0.3661635802820514
100% Corpus,5,0.01,symmetric,0.3646166970596664
100% Corpus,5,0.31,0.01,0.36364426684509893
100% Corpus,5,0.31,0.31,0.34743137684067077
100% Corpus,5,0.31,0.61,0.349549712890249
100% Corpus,5,0.31,0.9099999999999999,0.3562792958391583
100% Corpus,5,0.31,symmetric,0.35614868135356004
100% Corpus,5,0.61,0.01,0.35970830441342094
100% Corpus,5,0.61,0.31,0.35970830441342094
100% Corpus,5,0.61,0.61,0.3589125293392593
100% Corpus,5,0.61,0.9099999999999999,0.35701521497868166
100% Corpus,5,0.61,symmetric,0.3554842206042471
100% Corpus,5,0.9099999999999999,0.01,0.35969531969858526
100% Corpus,5,0.9099999999999999,0.31,0.3609369985562159
100% Corpus,5,0.9099999999999999,0.61,0.3500766281537126
100% Corpus,5,0.9099999999999999,0.9099999999999999,0.3420987102516302
100% Corpus,5,0.9099999999999999,symmetric,0.36801451431441035
100% Corpus,5,symmetric,0.01,0.37309291173147374
100% Corpus,5,symmetric,0.31,0.36927084221644957
100% Corpus,5,symmetric,0.61,0.36152331258873543
100% Corpus,5,symmetric,0.9099999999999999,0.3625827472614948
100% Corpus,5,symmetric,symmetric,0.3652871513711113
100% Corpus,5,asymmetric,0.01,0.34112296982747914
100% Corpus,5,asymmetric,0.31,0.32508747301904284
100% Corpus,5,asymmetric,0.61,0.3399314842625614
100% Corpus,5,asymmetric,0.9099999999999999,0.3609425444134868
100% Corpus,5,asymmetric,symmetric,0.3278205612172814
100% Corpus,6,0.01,0.01,0.34443471020010946
100% Corpus,6,0.01,0.31,0.34784557878081696
100% Corpus,6,0.01,0.61,0.3566294128342904
100% Corpus,6,0.01,0.9099999999999999,0.36074759268072504
100% Corpus,6,0.01,symmetric,0.35113137035986847
100% Corpus,6,0.31,0.01,0.36113953163190704
100% Corpus,6,0.31,0.31,0.33810278719778436
100% Corpus,6,0.31,0.61,0.350958272517234
100% Corpus,6,0.31,0.9099999999999999,0.3474067314981502
100% Corpus,6,0.31,symmetric,0.3477285037041549
100% Corpus,6,0.61,0.01,0.3662709525014703
100% Corpus,6,0.61,0.31,0.35695907582481173
100% Corpus,6,0.61,0.61,0.3530368839094801
100% Corpus,6,0.61,0.9099999999999999,0.3530368839094801
100% Corpus,6,0.61,symmetric,0.367917256110144
100% Corpus,6,0.9099999999999999,0.01,0.35801603572128654
100% Corpus,6,0.9099999999999999,0.31,0.34989014546812647
100% Corpus,6,0.9099999999999999,0.61,0.3529410295850952
100% Corpus,6,0.9099999999999999,0.9099999999999999,0.345729414751993
100% Corpus,6,0.9099999999999999,symmetric,0.35729609031419035
100% Corpus,6,symmetric,0.01,0.34526135596245
100% Corpus,6,symmetric,0.31,0.33761230882330406
100% Corpus,6,symmetric,0.61,0.3607073254182964
100% Corpus,6,symmetric,0.9099999999999999,0.34200724327876264
100% Corpus,6,symmetric,symmetric,0.35922531798792684
100% Corpus,6,asymmetric,0.01,0.36319257772249774
100% Corpus,6,asymmetric,0.31,0.3565521270454683
100% Corpus,6,asymmetric,0.61,0.3415248736702583
100% Corpus,6,asymmetric,0.9099999999999999,0.3654191791905364
100% Corpus,6,asymmetric,symmetric,0.3511513779683913
100% Corpus,7,0.01,0.01,0.36028524008207297
100% Corpus,7,0.01,0.31,0.36693346706341634
100% Corpus,7,0.01,0.61,0.36717131479804715
100% Corpus,7,0.01,0.9099999999999999,0.375275831205807
100% Corpus,7,0.01,symmetric,0.3922344470483608
100% Corpus,7,0.31,0.01,0.3727730767866775
100% Corpus,7,0.31,0.31,0.3487097493003997
100% Corpus,7,0.31,0.61,0.37027383031277433
100% Corpus,7,0.31,0.9099999999999999,0.37615875865374476
100% Corpus,7,0.31,symmetric,0.354555618149773
100% Corpus,7,0.61,0.01,0.36137766158866097
100% Corpus,7,0.61,0.31,0.36894312557998
100% Corpus,7,0.61,0.61,0.36200967095473774
100% Corpus,7,0.61,0.9099999999999999,0.36315511764783187
100% Corpus,7,0.61,symmetric,0.3709862038885637
100% Corpus,7,0.9099999999999999,0.01,0.3821072997931805
100% Corpus,7,0.9099999999999999,0.31,0.37417598342192326
100% Corpus,7,0.9099999999999999,0.61,0.36726995644246785
100% Corpus,7,0.9099999999999999,0.9099999999999999,0.3624841299537819
100% Corpus,7,0.9099999999999999,symmetric,0.37497638302961184
100% Corpus,7,symmetric,0.01,0.3651030348096524
100% Corpus,7,symmetric,0.31,0.3595884558936904
100% Corpus,7,symmetric,0.61,0.3723365243271108
100% Corpus,7,symmetric,0.9099999999999999,0.35861315697283697
100% Corpus,7,symmetric,symmetric,0.37189117004033184
100% Corpus,7,asymmetric,0.01,0.36651608615387804
100% Corpus,7,asymmetric,0.31,0.3725671601326921
100% Corpus,7,asymmetric,0.61,0.373360647927855
100% Corpus,7,asymmetric,0.9099999999999999,0.37113623681326924
100% Corpus,7,asymmetric,symmetric,0.36548981780189543
100% Corpus,8,0.01,0.01,0.3561744426212995
100% Corpus,8,0.01,0.31,0.37180305122127005
100% Corpus,8,0.01,0.61,0.3623029239724255
100% Corpus,8,0.01,0.9099999999999999,0.3589569244180633
100% Corpus,8,0.01,symmetric,0.37666213326415454
100% Corpus,8,0.31,0.01,0.3705827647880021
100% Corpus,8,0.31,0.31,0.3735147645240471
100% Corpus,8,0.31,0.61,0.368230909180735
100% Corpus,8,0.31,0.9099999999999999,0.37389982519012743
100% Corpus,8,0.31,symmetric,0.3699762028011364
100% Corpus,8,0.61,0.01,0.3735189456433564
100% Corpus,8,0.61,0.31,0.35154695183817375
100% Corpus,8,0.61,0.61,0.3467690726647885
100% Corpus,8,0.61,0.9099999999999999,0.340856987303556
100% Corpus,8,0.61,symmetric,0.37897670434222075
100% Corpus,8,0.9099999999999999,0.01,0.3590643507762921
100% Corpus,8,0.9099999999999999,0.31,0.3436832337363347
100% Corpus,8,0.9099999999999999,0.61,0.33525109922849616
100% Corpus,8,0.9099999999999999,0.9099999999999999,0.3417484150330846
100% Corpus,8,0.9099999999999999,symmetric,0.34905025957540603
100% Corpus,8,symmetric,0.01,0.3684254559414073
100% Corpus,8,symmetric,0.31,0.3804973285254408
100% Corpus,8,symmetric,0.61,0.37044558993192334
100% Corpus,8,symmetric,0.9099999999999999,0.35578664313424313
100% Corpus,8,symmetric,symmetric,0.3812360014500191
100% Corpus,8,asymmetric,0.01,0.38403699713768913
100% Corpus,8,asymmetric,0.31,0.37355974367733363
100% Corpus,8,asymmetric,0.61,0.36961763229940814
100% Corpus,8,asymmetric,0.9099999999999999,0.36255334658544186
100% Corpus,8,asymmetric,symmetric,0.3957506251191406
100% Corpus,9,0.01,0.01,0.3348484565173353
100% Corpus,9,0.01,0.31,0.35088055950516334
100% Corpus,9,0.01,0.61,0.3320558412291812
100% Corpus,9,0.01,0.9099999999999999,0.3428027712781942
100% Corpus,9,0.01,symmetric,0.3346948098068119
100% Corpus,9,0.31,0.01,0.3470148695967547
100% Corpus,9,0.31,0.31,0.3446221799537319
100% Corpus,9,0.31,0.61,0.34295036112419464
100% Corpus,9,0.31,0.9099999999999999,0.3396222234299642
