Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,5,0.9099999999999999,0.31,0.2781623960195686
75% Corpus,5,0.9099999999999999,0.61,0.2860579911870155
75% Corpus,5,0.9099999999999999,0.9099999999999999,0.29714326978448563
75% Corpus,5,0.9099999999999999,symmetric,0.2781623960195686
75% Corpus,5,symmetric,0.01,0.3116178076278035
75% Corpus,5,symmetric,0.31,0.3286366698499611
75% Corpus,5,symmetric,0.61,0.32237757548562695
75% Corpus,5,symmetric,0.9099999999999999,0.3040804308924659
75% Corpus,5,symmetric,symmetric,0.32503503434969455
75% Corpus,5,asymmetric,0.01,0.286530280060027
75% Corpus,5,asymmetric,0.31,0.27545527906710515
75% Corpus,5,asymmetric,0.61,0.2743100584263265
75% Corpus,5,asymmetric,0.9099999999999999,0.2841451953516089
75% Corpus,5,asymmetric,symmetric,0.2858249433218286
75% Corpus,6,0.01,0.01,0.30315908078287257
75% Corpus,6,0.01,0.31,0.2866516418022758
75% Corpus,6,0.01,0.61,0.2907218878755328
75% Corpus,6,0.01,0.9099999999999999,0.29052328691706286
75% Corpus,6,0.01,symmetric,0.29356739314377384
75% Corpus,6,0.31,0.01,0.29662860484494086
75% Corpus,6,0.31,0.31,0.2838322013897595
75% Corpus,6,0.31,0.61,0.29168354388723156
75% Corpus,6,0.31,0.9099999999999999,0.2811421117332827
75% Corpus,6,0.31,symmetric,0.2964446650373698
75% Corpus,6,0.61,0.01,0.29093799932352366
75% Corpus,6,0.61,0.31,0.2871355041384279
75% Corpus,6,0.61,0.61,0.29612276811866034
75% Corpus,6,0.61,0.9099999999999999,0.2937863145117222
75% Corpus,6,0.61,symmetric,0.29479932969869765
75% Corpus,6,0.9099999999999999,0.01,0.3044451719653338
75% Corpus,6,0.9099999999999999,0.31,0.30624010774560634
75% Corpus,6,0.9099999999999999,0.61,0.31363770496437
75% Corpus,6,0.9099999999999999,0.9099999999999999,0.31027128505234075
75% Corpus,6,0.9099999999999999,symmetric,0.3000914826757801
75% Corpus,6,symmetric,0.01,0.2912739529967096
75% Corpus,6,symmetric,0.31,0.3001269774267652
75% Corpus,6,symmetric,0.61,0.29585444785715914
75% Corpus,6,symmetric,0.9099999999999999,0.2912555382283737
75% Corpus,6,symmetric,symmetric,0.30002847727772813
75% Corpus,6,asymmetric,0.01,0.276629825599682
75% Corpus,6,asymmetric,0.31,0.2597547643645328
75% Corpus,6,asymmetric,0.61,0.26140591491243387
75% Corpus,6,asymmetric,0.9099999999999999,0.26953206066408814
75% Corpus,6,asymmetric,symmetric,0.2688773872150856
75% Corpus,7,0.01,0.01,0.29155153991084587
75% Corpus,7,0.01,0.31,0.29368834945078603
75% Corpus,7,0.01,0.61,0.2842497867193166
75% Corpus,7,0.01,0.9099999999999999,0.3077357702367739
75% Corpus,7,0.01,symmetric,0.28457717038388425
75% Corpus,7,0.31,0.01,0.30353654314737905
75% Corpus,7,0.31,0.31,0.2950949340894728
75% Corpus,7,0.31,0.61,0.29286578348622544
75% Corpus,7,0.31,0.9099999999999999,0.2814241525522831
75% Corpus,7,0.31,symmetric,0.3048664706149146
75% Corpus,7,0.61,0.01,0.2848298453569938
75% Corpus,7,0.61,0.31,0.2933607242766283
