Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,7,symmetric,symmetric,0.5623461486356612
75% Corpus,7,asymmetric,0.01,0.5837308113260529
75% Corpus,7,asymmetric,0.31,0.5782982340637369
75% Corpus,7,asymmetric,0.61,0.5990739598166777
75% Corpus,7,asymmetric,0.9099999999999999,0.5684552360858319
75% Corpus,7,asymmetric,symmetric,0.5828403844263231
75% Corpus,8,0.01,0.01,0.6017255042467109
75% Corpus,8,0.01,0.31,0.5887849924463474
75% Corpus,8,0.01,0.61,0.5988521087373109
75% Corpus,8,0.01,0.9099999999999999,0.5720889764897409
75% Corpus,8,0.01,symmetric,0.5974958914353113
75% Corpus,8,0.31,0.01,0.5850245592495731
75% Corpus,8,0.31,0.31,0.5995767786178215
75% Corpus,8,0.31,0.61,0.5969095853632516
75% Corpus,8,0.31,0.9099999999999999,0.5954356907728576
75% Corpus,8,0.31,symmetric,0.594034581311637
75% Corpus,8,0.61,0.01,0.6035448139004194
75% Corpus,8,0.61,0.31,0.6129480457675538
75% Corpus,8,0.61,0.61,0.5957190477953366
75% Corpus,8,0.61,0.9099999999999999,0.5780536809069987
75% Corpus,8,0.61,symmetric,0.6037046538180775
75% Corpus,8,0.9099999999999999,0.01,0.609377545743922
75% Corpus,8,0.9099999999999999,0.31,0.6129475510127689
75% Corpus,8,0.9099999999999999,0.61,0.6069433492690359
75% Corpus,8,0.9099999999999999,0.9099999999999999,0.599769924986847
75% Corpus,8,0.9099999999999999,symmetric,0.6139496890207309
75% Corpus,8,symmetric,0.01,0.5944747123964499
75% Corpus,8,symmetric,0.31,0.6003790846598782
75% Corpus,8,symmetric,0.61,0.5939924752762219
75% Corpus,8,symmetric,0.9099999999999999,0.5875156018537722
75% Corpus,8,symmetric,symmetric,0.5963989810794137
75% Corpus,8,asymmetric,0.01,0.6079606210092888
75% Corpus,8,asymmetric,0.31,0.6133015421059576
75% Corpus,8,asymmetric,0.61,0.5892793428748183
75% Corpus,8,asymmetric,0.9099999999999999,0.5867089664410805
75% Corpus,8,asymmetric,symmetric,0.6117696124743053
75% Corpus,9,0.01,0.01,0.5925668734209002
75% Corpus,9,0.01,0.31,0.5896617217454403
75% Corpus,9,0.01,0.61,0.561195495724525
75% Corpus,9,0.01,0.9099999999999999,0.5814285301143227
75% Corpus,9,0.01,symmetric,0.5929032687412732
75% Corpus,9,0.31,0.01,0.5785257606040826
75% Corpus,9,0.31,0.31,0.5817407213899074
75% Corpus,9,0.31,0.61,0.5684220577823017
75% Corpus,9,0.31,0.9099999999999999,0.5840409663698024
75% Corpus,9,0.31,symmetric,0.5883940241605141
