Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,6,0.9099999999999999,0.9099999999999999,0.22738769192519956
75% Corpus,6,0.9099999999999999,symmetric,0.22738769192519956
75% Corpus,6,symmetric,0.01,0.2273876919251996
75% Corpus,6,symmetric,0.31,0.2273876919251996
75% Corpus,6,symmetric,0.61,0.2273876919251996
75% Corpus,6,symmetric,0.9099999999999999,0.2273876919251996
75% Corpus,6,symmetric,symmetric,0.2273876919251996
75% Corpus,6,asymmetric,0.01,0.2273876919251996
75% Corpus,6,asymmetric,0.31,0.2273876919251996
75% Corpus,6,asymmetric,0.61,0.22738769192519956
75% Corpus,6,asymmetric,0.9099999999999999,0.22738769192519956
75% Corpus,6,asymmetric,symmetric,0.2273876919251996
75% Corpus,7,0.01,0.01,0.2273876919251996
75% Corpus,7,0.01,0.31,0.2273876919251996
75% Corpus,7,0.01,0.61,0.2273876919251996
75% Corpus,7,0.01,0.9099999999999999,0.22738769192519956
75% Corpus,7,0.01,symmetric,0.2273876919251996
75% Corpus,7,0.31,0.01,0.2273876919251996
75% Corpus,7,0.31,0.31,0.2273876919251996
75% Corpus,7,0.31,0.61,0.2273876919251996
75% Corpus,7,0.31,0.9099999999999999,0.2273876919251996
75% Corpus,7,0.31,symmetric,0.2273876919251996
75% Corpus,7,0.61,0.01,0.2273876919251996
75% Corpus,7,0.61,0.31,0.22738769192519956
75% Corpus,7,0.61,0.61,0.2273876919251996
75% Corpus,7,0.61,0.9099999999999999,0.2273876919251996
75% Corpus,7,0.61,symmetric,0.2273876919251996
75% Corpus,7,0.9099999999999999,0.01,0.2273876919251996
75% Corpus,7,0.9099999999999999,0.31,0.2273876919251996
75% Corpus,7,0.9099999999999999,0.61,0.2273876919251996
75% Corpus,7,0.9099999999999999,0.9099999999999999,0.2273876919251996
75% Corpus,7,0.9099999999999999,symmetric,0.2273876919251996
75% Corpus,7,symmetric,0.01,0.2273876919251996
75% Corpus,7,symmetric,0.31,0.2273876919251996
75% Corpus,7,symmetric,0.61,0.2273876919251996
75% Corpus,7,symmetric,0.9099999999999999,0.2273876919251996
75% Corpus,7,symmetric,symmetric,0.2273876919251996
75% Corpus,7,asymmetric,0.01,0.2273876919251996
75% Corpus,7,asymmetric,0.31,0.22738769192519956
75% Corpus,7,asymmetric,0.61,0.2273876919251996
75% Corpus,7,asymmetric,0.9099999999999999,0.2273876919251996
75% Corpus,7,asymmetric,symmetric,0.2273876919251996
75% Corpus,8,0.01,0.01,0.2273876919251996
75% Corpus,8,0.01,0.31,0.2273876919251996
75% Corpus,8,0.01,0.61,0.2273876919251996
75% Corpus,8,0.01,0.9099999999999999,0.22738769192519953
75% Corpus,8,0.01,symmetric,0.22738769192519953
75% Corpus,8,0.31,0.01,0.22738769192519956
75% Corpus,8,0.31,0.31,0.22738769192519953
75% Corpus,8,0.31,0.61,0.22738769192519956
75% Corpus,8,0.31,0.9099999999999999,0.2273876919251996
75% Corpus,8,0.31,symmetric,0.2273876919251996
75% Corpus,8,0.61,0.01,0.22738769192519953
75% Corpus,8,0.61,0.31,0.2273876919251996
75% Corpus,8,0.61,0.61,0.22738769192519956
75% Corpus,8,0.61,0.9099999999999999,0.2273876919251996
75% Corpus,8,0.61,symmetric,0.22738769192519956
75% Corpus,8,0.9099999999999999,0.01,0.22738769192519956
75% Corpus,8,0.9099999999999999,0.31,0.22738769192519956
75% Corpus,8,0.9099999999999999,0.61,0.22738769192519953
75% Corpus,8,0.9099999999999999,0.9099999999999999,0.22738769192519953
75% Corpus,8,0.9099999999999999,symmetric,0.2273876919251996
75% Corpus,8,symmetric,0.01,0.22738769192519953
75% Corpus,8,symmetric,0.31,0.2273876919251996
75% Corpus,8,symmetric,0.61,0.22738769192519953
75% Corpus,8,symmetric,0.9099999999999999,0.2273876919251996
75% Corpus,8,symmetric,symmetric,0.22738769192519953
75% Corpus,8,asymmetric,0.01,0.22738769192519956
75% Corpus,8,asymmetric,0.31,0.2273876919251996
75% Corpus,8,asymmetric,0.61,0.22738769192519956
75% Corpus,8,asymmetric,0.9099999999999999,0.2273876919251996
75% Corpus,8,asymmetric,symmetric,0.2273876919251996
75% Corpus,9,0.01,0.01,0.2273876919251996
75% Corpus,9,0.01,0.31,0.22738769192519953
75% Corpus,9,0.01,0.61,0.22738769192519953
75% Corpus,9,0.01,0.9099999999999999,0.22738769192519953
75% Corpus,9,0.01,symmetric,0.2273876919251996
75% Corpus,9,0.31,0.01,0.2273876919251996
75% Corpus,9,0.31,0.31,0.2273876919251996
75% Corpus,9,0.31,0.61,0.22738769192519953
75% Corpus,9,0.31,0.9099999999999999,0.22738769192519953
75% Corpus,9,0.31,symmetric,0.22738769192519953
75% Corpus,9,0.61,0.01,0.22738769192519953
75% Corpus,9,0.61,0.31,0.22738769192519953
75% Corpus,9,0.61,0.61,0.22738769192519953
75% Corpus,9,0.61,0.9099999999999999,0.22738769192519953
75% Corpus,9,0.61,symmetric,0.22738769192519953
75% Corpus,9,0.9099999999999999,0.01,0.22738769192519953
75% Corpus,9,0.9099999999999999,0.31,0.2273876919251996
75% Corpus,9,0.9099999999999999,0.61,0.22738769192519953
75% Corpus,9,0.9099999999999999,0.9099999999999999,0.22738769192519953
75% Corpus,9,0.9099999999999999,symmetric,0.2273876919251996
75% Corpus,9,symmetric,0.01,0.22738769192519953
75% Corpus,9,symmetric,0.31,0.2273876919251996
75% Corpus,9,symmetric,0.61,0.2273876919251996
75% Corpus,9,symmetric,0.9099999999999999,0.2273876919251996
75% Corpus,9,symmetric,symmetric,0.22738769192519953
75% Corpus,9,asymmetric,0.01,0.2273876919251996
75% Corpus,9,asymmetric,0.31,0.2273876919251996
75% Corpus,9,asymmetric,0.61,0.2273876919251996
75% Corpus,9,asymmetric,0.9099999999999999,0.2273876919251996
75% Corpus,9,asymmetric,symmetric,0.2273876919251996
75% Corpus,10,0.01,0.01,0.2273876919251996
75% Corpus,10,0.01,0.31,0.2273876919251996
75% Corpus,10,0.01,0.61,0.22738769192519953
75% Corpus,10,0.01,0.9099999999999999,0.2273876919251996
75% Corpus,10,0.01,symmetric,0.22738769192519953
75% Corpus,10,0.31,0.01,0.22738769192519953
75% Corpus,10,0.31,0.31,0.2273876919251996
75% Corpus,10,0.31,0.61,0.2273876919251996
75% Corpus,10,0.31,0.9099999999999999,0.2273876919251996
75% Corpus,10,0.31,symmetric,0.22738769192519953
75% Corpus,10,0.61,0.01,0.2273876919251996
75% Corpus,10,0.61,0.31,0.22738769192519953
75% Corpus,10,0.61,0.61,0.22738769192519953
75% Corpus,10,0.61,0.9099999999999999,0.2273876919251996
75% Corpus,10,0.61,symmetric,0.22738769192519953
75% Corpus,10,0.9099999999999999,0.01,0.2273876919251996
75% Corpus,10,0.9099999999999999,0.31,0.22738769192519953
75% Corpus,10,0.9099999999999999,0.61,0.22738769192519953
75% Corpus,10,0.9099999999999999,0.9099999999999999,0.22738769192519953
75% Corpus,10,0.9099999999999999,symmetric,0.22738769192519953
75% Corpus,10,symmetric,0.01,0.2273876919251996
75% Corpus,10,symmetric,0.31,0.2273876919251996
