Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,4,0.01,0.31,0.3472033571171957
75% Corpus,4,0.01,0.61,0.3514418359145195
75% Corpus,4,0.01,0.9099999999999999,0.33262135729992226
75% Corpus,4,0.01,symmetric,0.32995488513779603
75% Corpus,4,0.31,0.01,0.37192727305184076
75% Corpus,4,0.31,0.31,0.36801912251519564
75% Corpus,4,0.31,0.61,0.3708460073561003
75% Corpus,4,0.31,0.9099999999999999,0.36649519204352476
75% Corpus,4,0.31,symmetric,0.36801912251519564
75% Corpus,4,0.61,0.01,0.35780011774886994
75% Corpus,4,0.61,0.31,0.3539913145603047
75% Corpus,4,0.61,0.61,0.3589174394502417
75% Corpus,4,0.61,0.9099999999999999,0.36393735551855066
75% Corpus,4,0.61,symmetric,0.35399131456030464
75% Corpus,4,0.9099999999999999,0.01,0.3534702448816307
75% Corpus,4,0.9099999999999999,0.31,0.3549687024485689
75% Corpus,4,0.9099999999999999,0.61,0.3608884830780634
75% Corpus,4,0.9099999999999999,0.9099999999999999,0.36759153131741795
75% Corpus,4,0.9099999999999999,symmetric,0.35966782837250444
75% Corpus,4,symmetric,0.01,0.37775682685938616
75% Corpus,4,symmetric,0.31,0.3629988157024313
75% Corpus,4,symmetric,0.61,0.3568044914516708
75% Corpus,4,symmetric,0.9099999999999999,0.353064403701209
75% Corpus,4,symmetric,symmetric,0.3752101089733244
75% Corpus,4,asymmetric,0.01,0.35154525520946456
75% Corpus,4,asymmetric,0.31,0.3506006450122295
75% Corpus,4,asymmetric,0.61,0.33833735174700014
75% Corpus,4,asymmetric,0.9099999999999999,0.35579013784323765
75% Corpus,4,asymmetric,symmetric,0.3598344291857424
75% Corpus,5,0.01,0.01,0.34202696982739533
75% Corpus,5,0.01,0.31,0.33377411614854074
75% Corpus,5,0.01,0.61,0.35265322454239484
75% Corpus,5,0.01,0.9099999999999999,0.33645421862272695
75% Corpus,5,0.01,symmetric,0.3305977415979645
75% Corpus,5,0.31,0.01,0.3443694430554961
75% Corpus,5,0.31,0.31,0.3228094378215842
75% Corpus,5,0.31,0.61,0.33182484742968105
75% Corpus,5,0.31,0.9099999999999999,0.34193398558501176
75% Corpus,5,0.31,symmetric,0.3238594429513243
75% Corpus,5,0.61,0.01,0.3539374209977818
75% Corpus,5,0.61,0.31,0.3594783347346573
75% Corpus,5,0.61,0.61,0.34834252516902015
75% Corpus,5,0.61,0.9099999999999999,0.3398963769657974
75% Corpus,5,0.61,symmetric,0.3508934612229165
75% Corpus,5,0.9099999999999999,0.01,0.3488361389743154
75% Corpus,5,0.9099999999999999,0.31,0.34428123873413946
75% Corpus,5,0.9099999999999999,0.61,0.34120577248986333
75% Corpus,5,0.9099999999999999,0.9099999999999999,0.35124700799739933
75% Corpus,5,0.9099999999999999,symmetric,0.34428123873413946
75% Corpus,5,symmetric,0.01,0.320053515775162
75% Corpus,5,symmetric,0.31,0.3244342787860174
75% Corpus,5,symmetric,0.61,0.33867035581638083
