Validation_Set,Topics,Alpha,Beta,Coherence
100% Corpus,6,symmetric,0.31,0.6077121152234672
100% Corpus,6,symmetric,0.61,0.5931592946082059
100% Corpus,6,symmetric,0.9099999999999999,0.5891429166734218
100% Corpus,6,symmetric,symmetric,0.5940511171198323
100% Corpus,6,asymmetric,0.01,0.5976500148002528
100% Corpus,6,asymmetric,0.31,0.5796387306267193
100% Corpus,6,asymmetric,0.61,0.5966125121329786
100% Corpus,6,asymmetric,0.9099999999999999,0.6044499007072723
100% Corpus,6,asymmetric,symmetric,0.5935135567518097
100% Corpus,7,0.01,0.01,0.5892106121898281
100% Corpus,7,0.01,0.31,0.6181836630263086
100% Corpus,7,0.01,0.61,0.5982136810972245
100% Corpus,7,0.01,0.9099999999999999,0.6031778908582002
100% Corpus,7,0.01,symmetric,0.6046336574642416
100% Corpus,7,0.31,0.01,0.5624645931743154
100% Corpus,7,0.31,0.31,0.6087273806828023
100% Corpus,7,0.31,0.61,0.6014367027840505
100% Corpus,7,0.31,0.9099999999999999,0.6108567926679489
100% Corpus,7,0.31,symmetric,0.5882787981871344
100% Corpus,7,0.61,0.01,0.6203573820686282
100% Corpus,7,0.61,0.31,0.6119545359909965
100% Corpus,7,0.61,0.61,0.5980982502599032
100% Corpus,7,0.61,0.9099999999999999,0.5979110605901237
100% Corpus,7,0.61,symmetric,0.6179428812995942
100% Corpus,7,0.9099999999999999,0.01,0.6139263741220932
100% Corpus,7,0.9099999999999999,0.31,0.6111288048746205
100% Corpus,7,0.9099999999999999,0.61,0.6059817192457099
100% Corpus,7,0.9099999999999999,0.9099999999999999,0.6091451722455068
100% Corpus,7,0.9099999999999999,symmetric,0.6139263741220932
100% Corpus,7,symmetric,0.01,0.5792764458029137
100% Corpus,7,symmetric,0.31,0.6002028180315532
100% Corpus,7,symmetric,0.61,0.5834699283945224
100% Corpus,7,symmetric,0.9099999999999999,0.5954738402606097
100% Corpus,7,symmetric,symmetric,0.5927009954796129
100% Corpus,7,asymmetric,0.01,0.603747316453421
100% Corpus,7,asymmetric,0.31,0.611516147391265
100% Corpus,7,asymmetric,0.61,0.5862559107518157
100% Corpus,7,asymmetric,0.9099999999999999,0.6290413265905169
100% Corpus,7,asymmetric,symmetric,0.6052011170238505
100% Corpus,8,0.01,0.01,0.5958323812098243
100% Corpus,8,0.01,0.31,0.6115971162927488
100% Corpus,8,0.01,0.61,0.6363770376190274
100% Corpus,8,0.01,0.9099999999999999,0.6458890878589207
100% Corpus,8,0.01,symmetric,0.5969390266479871
100% Corpus,8,0.31,0.01,0.5728712580638562
100% Corpus,8,0.31,0.31,0.576770294835462
100% Corpus,8,0.31,0.61,0.5896055637533717
100% Corpus,8,0.31,0.9099999999999999,0.5894125091944926
100% Corpus,8,0.31,symmetric,0.5825764387098628
100% Corpus,8,0.61,0.01,0.6108073229594413
100% Corpus,8,0.61,0.31,0.6234285735889729
100% Corpus,8,0.61,0.61,0.6164199110293
100% Corpus,8,0.61,0.9099999999999999,0.6202392519511903
100% Corpus,8,0.61,symmetric,0.6141454050125399
100% Corpus,8,0.9099999999999999,0.01,0.6045974307736905
100% Corpus,8,0.9099999999999999,0.31,0.6194868413142339
100% Corpus,8,0.9099999999999999,0.61,0.6240533772750909
100% Corpus,8,0.9099999999999999,0.9099999999999999,0.6218780658408005
100% Corpus,8,0.9099999999999999,symmetric,0.6078303868899961
100% Corpus,8,symmetric,0.01,0.5951989494284048
100% Corpus,8,symmetric,0.31,0.5898220377139927
100% Corpus,8,symmetric,0.61,0.6034771870373956
100% Corpus,8,symmetric,0.9099999999999999,0.6261104378156275
100% Corpus,8,symmetric,symmetric,0.5967279493934629
100% Corpus,8,asymmetric,0.01,0.5938080688318654
100% Corpus,8,asymmetric,0.31,0.5953297077469439
100% Corpus,8,asymmetric,0.61,0.614366433092117
100% Corpus,8,asymmetric,0.9099999999999999,0.6046996740575796
100% Corpus,8,asymmetric,symmetric,0.5849077514269001
100% Corpus,9,0.01,0.01,0.583940435895275
100% Corpus,9,0.01,0.31,0.6058865108109713
100% Corpus,9,0.01,0.61,0.5834630810114018
100% Corpus,9,0.01,0.9099999999999999,0.5926744291532332
100% Corpus,9,0.01,symmetric,0.597688301535096
100% Corpus,9,0.31,0.01,0.5893215409772952
100% Corpus,9,0.31,0.31,0.5751972249173796
100% Corpus,9,0.31,0.61,0.5762694230968074
100% Corpus,9,0.31,0.9099999999999999,0.5752390323648243
100% Corpus,9,0.31,symmetric,0.5844296544569523
