Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,3,0.61,0.31,0.45433012404391276
75% Corpus,3,0.61,0.61,0.4710811847758308
75% Corpus,3,0.61,0.9099999999999999,0.458865913035174
75% Corpus,3,0.61,symmetric,0.4710811847758308
75% Corpus,3,0.9099999999999999,0.01,0.4336943288957012
75% Corpus,3,0.9099999999999999,0.31,0.4471111237262139
75% Corpus,3,0.9099999999999999,0.61,0.4516469127174753
75% Corpus,3,0.9099999999999999,0.9099999999999999,0.4515201556816589
75% Corpus,3,0.9099999999999999,symmetric,0.4471111237262139
75% Corpus,3,symmetric,0.01,0.429103859339152
75% Corpus,3,symmetric,0.31,0.4528578215606198
75% Corpus,3,symmetric,0.61,0.486338497417784
75% Corpus,3,symmetric,0.9099999999999999,0.486338497417784
75% Corpus,3,symmetric,symmetric,0.45355635428127655
75% Corpus,3,asymmetric,0.01,0.48237948167684763
75% Corpus,3,asymmetric,0.31,0.479086984736649
75% Corpus,3,asymmetric,0.61,0.4940105058747602
75% Corpus,3,asymmetric,0.9099999999999999,0.4443898910887345
75% Corpus,3,asymmetric,symmetric,0.479086984736649
75% Corpus,4,0.01,0.01,0.4570566469058091
75% Corpus,4,0.01,0.31,0.4695453358061733
75% Corpus,4,0.01,0.61,0.44269429241203007
75% Corpus,4,0.01,0.9099999999999999,0.42496102846946443
75% Corpus,4,0.01,symmetric,0.4574741140751817
75% Corpus,4,0.31,0.01,0.4419194453954133
75% Corpus,4,0.31,0.31,0.44134466069299305
75% Corpus,4,0.31,0.61,0.43668380038216414
75% Corpus,4,0.31,0.9099999999999999,0.4645458166218829
75% Corpus,4,0.31,symmetric,0.4588854040538166
75% Corpus,4,0.61,0.01,0.4311632936759946
75% Corpus,4,0.61,0.31,0.440710437258901
75% Corpus,4,0.61,0.61,0.45641378909353036
75% Corpus,4,0.61,0.9099999999999999,0.4392751188539773
75% Corpus,4,0.61,symmetric,0.440710437258901
75% Corpus,4,0.9099999999999999,0.01,0.4252297322113927
75% Corpus,4,0.9099999999999999,0.31,0.41825175218317023
75% Corpus,4,0.9099999999999999,0.61,0.42682361979846567
75% Corpus,4,0.9099999999999999,0.9099999999999999,0.40810674981389805
75% Corpus,4,0.9099999999999999,symmetric,0.4182517521831702
75% Corpus,4,symmetric,0.01,0.4493279295260095
75% Corpus,4,symmetric,0.31,0.4544204614852541
75% Corpus,4,symmetric,0.61,0.4582723015391574
75% Corpus,4,symmetric,0.9099999999999999,0.4789374408740276
75% Corpus,4,symmetric,symmetric,0.4760629528743916
75% Corpus,4,asymmetric,0.01,0.4285932002763203
75% Corpus,4,asymmetric,0.31,0.44594508129436883
75% Corpus,4,asymmetric,0.61,0.4066343845011908
75% Corpus,4,asymmetric,0.9099999999999999,0.4493187380691252
75% Corpus,4,asymmetric,symmetric,0.4128057996353185
75% Corpus,5,0.01,0.01,0.42525727633239335
75% Corpus,5,0.01,0.31,0.4148923922526264
75% Corpus,5,0.01,0.61,0.40226172410034006
75% Corpus,5,0.01,0.9099999999999999,0.4269262621249924
75% Corpus,5,0.01,symmetric,0.44968154295415397
75% Corpus,5,0.31,0.01,0.4289279315764209
75% Corpus,5,0.31,0.31,0.4415429373301878
75% Corpus,5,0.31,0.61,0.4384062425076872
75% Corpus,5,0.31,0.9099999999999999,0.42515565225929103
75% Corpus,5,0.31,symmetric,0.44364619339926276
75% Corpus,5,0.61,0.01,0.4320536771512674
75% Corpus,5,0.61,0.31,0.463442211068734
75% Corpus,5,0.61,0.61,0.4544984848852575
75% Corpus,5,0.61,0.9099999999999999,0.44168952135449224
75% Corpus,5,0.61,symmetric,0.44481987579465765
75% Corpus,5,0.9099999999999999,0.01,0.43052172227229313
75% Corpus,5,0.9099999999999999,0.31,0.4584689350026935
75% Corpus,5,0.9099999999999999,0.61,0.47704511637273195
75% Corpus,5,0.9099999999999999,0.9099999999999999,0.45014144893936175
75% Corpus,5,0.9099999999999999,symmetric,0.44080259584041653
75% Corpus,5,symmetric,0.01,0.4300339399926414
75% Corpus,5,symmetric,0.31,0.459450918471158
75% Corpus,5,symmetric,0.61,0.4357565928472151
75% Corpus,5,symmetric,0.9099999999999999,0.4067653867872091
75% Corpus,5,symmetric,symmetric,0.4525925721544201
75% Corpus,5,asymmetric,0.01,0.3930323739472704
75% Corpus,5,asymmetric,0.31,0.42212735783058564
75% Corpus,5,asymmetric,0.61,0.46764072798856926
75% Corpus,5,asymmetric,0.9099999999999999,0.4237689478954486
75% Corpus,5,asymmetric,symmetric,0.4619802190529625
75% Corpus,6,0.01,0.01,0.4420683118339683
75% Corpus,6,0.01,0.31,0.45734349249163775
75% Corpus,6,0.01,0.61,0.440453286910881
75% Corpus,6,0.01,0.9099999999999999,0.4615443002574384
75% Corpus,6,0.01,symmetric,0.4314257124574597
75% Corpus,6,0.31,0.01,0.4135024666967806
75% Corpus,6,0.31,0.31,0.44036713946506184
75% Corpus,6,0.31,0.61,0.4354620545336605
75% Corpus,6,0.31,0.9099999999999999,0.44446306596544155
75% Corpus,6,0.31,symmetric,0.41200567391352677
75% Corpus,6,0.61,0.01,0.4264293445504294
75% Corpus,6,0.61,0.31,0.4347926510096709
75% Corpus,6,0.61,0.61,0.44702052079956617
75% Corpus,6,0.61,0.9099999999999999,0.45233583115479853
75% Corpus,6,0.61,symmetric,0.4300472867487149
75% Corpus,6,0.9099999999999999,0.01,0.4233401649128119
75% Corpus,6,0.9099999999999999,0.31,0.45106547304057987
75% Corpus,6,0.9099999999999999,0.61,0.4497660394507079
75% Corpus,6,0.9099999999999999,0.9099999999999999,0.45065181533890125
75% Corpus,6,0.9099999999999999,symmetric,0.4230416229867749
75% Corpus,6,symmetric,0.01,0.43620072911602975
75% Corpus,6,symmetric,0.31,0.44134306658489114
75% Corpus,6,symmetric,0.61,0.45840122952139056
75% Corpus,6,symmetric,0.9099999999999999,0.4423911269891339
75% Corpus,6,symmetric,symmetric,0.4262225624948747
75% Corpus,6,asymmetric,0.01,0.4482968594192989
75% Corpus,6,asymmetric,0.31,0.44674648326924166
75% Corpus,6,asymmetric,0.61,0.4494340012290385
75% Corpus,6,asymmetric,0.9099999999999999,0.46552084192840576
