Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,3,0.9099999999999999,symmetric,0.2820919185228887
75% Corpus,3,symmetric,0.01,0.3141546343773958
75% Corpus,3,symmetric,0.31,0.2933303860523481
75% Corpus,3,symmetric,0.61,0.2930077369914326
75% Corpus,3,symmetric,0.9099999999999999,0.29986876171621535
75% Corpus,3,symmetric,symmetric,0.298635609158955
75% Corpus,3,asymmetric,0.01,0.32846218458194437
75% Corpus,3,asymmetric,0.31,0.3150752784468915
75% Corpus,3,asymmetric,0.61,0.30324147956616115
75% Corpus,3,asymmetric,0.9099999999999999,0.25999532048434154
75% Corpus,3,asymmetric,symmetric,0.3150752784468915
75% Corpus,4,0.01,0.01,0.3101556599278026
75% Corpus,4,0.01,0.31,0.305292275865992
75% Corpus,4,0.01,0.61,0.2998074030238048
75% Corpus,4,0.01,0.9099999999999999,0.2702298558803233
75% Corpus,4,0.01,symmetric,0.2829311555817649
75% Corpus,4,0.31,0.01,0.3056950744228243
75% Corpus,4,0.31,0.31,0.29477410761136125
75% Corpus,4,0.31,0.61,0.29567717411693
75% Corpus,4,0.31,0.9099999999999999,0.282819430300369
75% Corpus,4,0.31,symmetric,0.29477410761136125
75% Corpus,4,0.61,0.01,0.3120811503352502
75% Corpus,4,0.61,0.31,0.3140200552165975
75% Corpus,4,0.61,0.61,0.3002335582216212
75% Corpus,4,0.61,0.9099999999999999,0.2984722782023321
75% Corpus,4,0.61,symmetric,0.317343400606431
75% Corpus,4,0.9099999999999999,0.01,0.3261213937557653
75% Corpus,4,0.9099999999999999,0.31,0.31929806350744544
75% Corpus,4,0.9099999999999999,0.61,0.30190872516835154
75% Corpus,4,0.9099999999999999,0.9099999999999999,0.2678631064571405
75% Corpus,4,0.9099999999999999,symmetric,0.3192980635074454
75% Corpus,4,symmetric,0.01,0.30134442765600516
75% Corpus,4,symmetric,0.31,0.31010824812519194
75% Corpus,4,symmetric,0.61,0.3054520863323396
75% Corpus,4,symmetric,0.9099999999999999,0.30488521827864634
75% Corpus,4,symmetric,symmetric,0.3013444276560052
75% Corpus,4,asymmetric,0.01,0.31191453193213947
75% Corpus,4,asymmetric,0.31,0.30739714102030224
75% Corpus,4,asymmetric,0.61,0.3140445350954306
75% Corpus,4,asymmetric,0.9099999999999999,0.27920560777951425
75% Corpus,4,asymmetric,symmetric,0.2948414818067972
75% Corpus,5,0.01,0.01,0.2638466303204149
75% Corpus,5,0.01,0.31,0.2695517414748389
75% Corpus,5,0.01,0.61,0.2824107169776856
75% Corpus,5,0.01,0.9099999999999999,0.26117387957441424
75% Corpus,5,0.01,symmetric,0.25628594837779967
75% Corpus,5,0.31,0.01,0.2972672570323803
75% Corpus,5,0.31,0.31,0.27955285762821047
75% Corpus,5,0.31,0.61,0.3085246232468588
75% Corpus,5,0.31,0.9099999999999999,0.30540840930439545
75% Corpus,5,0.31,symmetric,0.2786315727182123
75% Corpus,5,0.61,0.01,0.2960882724747993
75% Corpus,5,0.61,0.31,0.28646335933160855
75% Corpus,5,0.61,0.61,0.2942766929201407
75% Corpus,5,0.61,0.9099999999999999,0.27625136220244234
75% Corpus,5,0.61,symmetric,0.28854876988716993
75% Corpus,5,0.9099999999999999,0.01,0.3026481752300848
75% Corpus,5,0.9099999999999999,0.31,0.30955060702695414
75% Corpus,5,0.9099999999999999,0.61,0.31343953494171156
75% Corpus,5,0.9099999999999999,0.9099999999999999,0.28066369136030805
75% Corpus,5,0.9099999999999999,symmetric,0.30955521871472824
75% Corpus,5,symmetric,0.01,0.2865362993134809
75% Corpus,5,symmetric,0.31,0.2844917014946861
75% Corpus,5,symmetric,0.61,0.31508444164575816
75% Corpus,5,symmetric,0.9099999999999999,0.3018176725585391
75% Corpus,5,symmetric,symmetric,0.28438287465789724
75% Corpus,5,asymmetric,0.01,0.3229039210628516
75% Corpus,5,asymmetric,0.31,0.3293008092314508
75% Corpus,5,asymmetric,0.61,0.3745459952326009
75% Corpus,5,asymmetric,0.9099999999999999,0.32964253809928634
75% Corpus,5,asymmetric,symmetric,0.33111658351314555
75% Corpus,6,0.01,0.01,0.3100061428525271
75% Corpus,6,0.01,0.31,0.29893684052318686
75% Corpus,6,0.01,0.61,0.2938468491173753
75% Corpus,6,0.01,0.9099999999999999,0.28578330497764726
75% Corpus,6,0.01,symmetric,0.3146303260448086
75% Corpus,6,0.31,0.01,0.31236293051500524
75% Corpus,6,0.31,0.31,0.31106687042362946
75% Corpus,6,0.31,0.61,0.29689588119080207
75% Corpus,6,0.31,0.9099999999999999,0.301624263586338
75% Corpus,6,0.31,symmetric,0.31562441639312516
75% Corpus,6,0.61,0.01,0.3092914526537358
75% Corpus,6,0.61,0.31,0.30437800210991434
75% Corpus,6,0.61,0.61,0.2886678803860712
75% Corpus,6,0.61,0.9099999999999999,0.28977224678758895
75% Corpus,6,0.61,symmetric,0.3090253645207888
75% Corpus,6,0.9099999999999999,0.01,0.3203422480005264
75% Corpus,6,0.9099999999999999,0.31,0.3128997573258288
75% Corpus,6,0.9099999999999999,0.61,0.3079714339936688
75% Corpus,6,0.9099999999999999,0.9099999999999999,0.3008848146797312
75% Corpus,6,0.9099999999999999,symmetric,0.30469185230189494
75% Corpus,6,symmetric,0.01,0.3118859343990077
75% Corpus,6,symmetric,0.31,0.3085155492519548
75% Corpus,6,symmetric,0.61,0.30341237494477613
75% Corpus,6,symmetric,0.9099999999999999,0.2922345015225915
75% Corpus,6,symmetric,symmetric,0.30402851451079077
75% Corpus,6,asymmetric,0.01,0.3025478311681291
75% Corpus,6,asymmetric,0.31,0.2925046588682183
75% Corpus,6,asymmetric,0.61,0.2975741725985645
75% Corpus,6,asymmetric,0.9099999999999999,0.2967416801014906
75% Corpus,6,asymmetric,symmetric,0.30377619273626216
75% Corpus,7,0.01,0.01,0.2892599945214561
75% Corpus,7,0.01,0.31,0.3004874993511056
75% Corpus,7,0.01,0.61,0.2877810531834575
75% Corpus,7,0.01,0.9099999999999999,0.294371598615771
75% Corpus,7,0.01,symmetric,0.30138788484687323
75% Corpus,7,0.31,0.01,0.29623563954515825
75% Corpus,7,0.31,0.31,0.2835968490679487
75% Corpus,7,0.31,0.61,0.3000962578239256
75% Corpus,7,0.31,0.9099999999999999,0.30323331559466576
75% Corpus,7,0.31,symmetric,0.28463140988819996
75% Corpus,7,0.61,0.01,0.29571133649759096
75% Corpus,7,0.61,0.31,0.280794463091018
75% Corpus,7,0.61,0.61,0.28005104838674494
75% Corpus,7,0.61,0.9099999999999999,0.28991385854500146
75% Corpus,7,0.61,symmetric,0.28408999948213814
75% Corpus,7,0.9099999999999999,0.01,0.293580115215209
75% Corpus,7,0.9099999999999999,0.31,0.29824112597714275
75% Corpus,7,0.9099999999999999,0.61,0.2856028288723384
75% Corpus,7,0.9099999999999999,0.9099999999999999,0.28661867501872845
75% Corpus,7,0.9099999999999999,symmetric,0.29690832438975157
75% Corpus,7,symmetric,0.01,0.29804061557829836
75% Corpus,7,symmetric,0.31,0.2729960711234441
75% Corpus,7,symmetric,0.61,0.30651338121358157
75% Corpus,7,symmetric,0.9099999999999999,0.301939260909319
75% Corpus,7,symmetric,symmetric,0.291301270432347
75% Corpus,7,asymmetric,0.01,0.2973537868901636
75% Corpus,7,asymmetric,0.31,0.30235316040094784
75% Corpus,7,asymmetric,0.61,0.3037694612379612
75% Corpus,7,asymmetric,0.9099999999999999,0.2964807592653126
75% Corpus,7,asymmetric,symmetric,0.2949561394482885
75% Corpus,8,0.01,0.01,0.28186701790920343
75% Corpus,8,0.01,0.31,0.27480395299122373
75% Corpus,8,0.01,0.61,0.27356269518037524
75% Corpus,8,0.01,0.9099999999999999,0.2733330137356224
75% Corpus,8,0.01,symmetric,0.270197317672369
75% Corpus,8,0.31,0.01,0.2831108503259955
75% Corpus,8,0.31,0.31,0.2934063879743431
75% Corpus,8,0.31,0.61,0.2991353147591787
75% Corpus,8,0.31,0.9099999999999999,0.29550844038913915
75% Corpus,8,0.31,symmetric,0.2811535894963319
75% Corpus,8,0.61,0.01,0.27307310633711623
75% Corpus,8,0.61,0.31,0.27766235800100597
75% Corpus,8,0.61,0.61,0.27840241708284447
75% Corpus,8,0.61,0.9099999999999999,0.2812534975714992
75% Corpus,8,0.61,symmetric,0.2803295959648784
75% Corpus,8,0.9099999999999999,0.01,0.2940475858375974
75% Corpus,8,0.9099999999999999,0.31,0.27953729030675467
75% Corpus,8,0.9099999999999999,0.61,0.27543721243348895
75% Corpus,8,0.9099999999999999,0.9099999999999999,0.26758770986752917
75% Corpus,8,0.9099999999999999,symmetric,0.2876565880798144
75% Corpus,8,symmetric,0.01,0.28615395336598226
75% Corpus,8,symmetric,0.31,0.28104298867589794
75% Corpus,8,symmetric,0.61,0.2734453038435096
75% Corpus,8,symmetric,0.9099999999999999,0.29823464067098193
75% Corpus,8,symmetric,symmetric,0.29420562701896547
75% Corpus,8,asymmetric,0.01,0.29543259936723565
75% Corpus,8,asymmetric,0.31,0.2742534804933465
75% Corpus,8,asymmetric,0.61,0.2962474225028424
75% Corpus,8,asymmetric,0.9099999999999999,0.28254266512331416
75% Corpus,8,asymmetric,symmetric,0.2572795121485716
75% Corpus,9,0.01,0.01,0.2757201395572634
75% Corpus,9,0.01,0.31,0.27435204384162265
75% Corpus,9,0.01,0.61,0.27068547997202735
75% Corpus,9,0.01,0.9099999999999999,0.2744336915581574
75% Corpus,9,0.01,symmetric,0.27474138254535707
75% Corpus,9,0.31,0.01,0.28340444396645253
75% Corpus,9,0.31,0.31,0.2786664227804001
75% Corpus,9,0.31,0.61,0.28522045846320243
75% Corpus,9,0.31,0.9099999999999999,0.2805907767858505
75% Corpus,9,0.31,symmetric,0.2813060879950741
75% Corpus,9,0.61,0.01,0.2809062911833534
75% Corpus,9,0.61,0.31,0.27781274806820705
75% Corpus,9,0.61,0.61,0.2831106112822023
75% Corpus,9,0.61,0.9099999999999999,0.2880801020889565
75% Corpus,9,0.61,symmetric,0.2767089172225796
75% Corpus,9,0.9099999999999999,0.01,0.3040156199210046
75% Corpus,9,0.9099999999999999,0.31,0.28280074586705317
75% Corpus,9,0.9099999999999999,0.61,0.2959051491304155
75% Corpus,9,0.9099999999999999,0.9099999999999999,0.3033980860767924
75% Corpus,9,0.9099999999999999,symmetric,0.29527443755308397
75% Corpus,9,symmetric,0.01,0.27543648066672766
75% Corpus,9,symmetric,0.31,0.2618304877524795
75% Corpus,9,symmetric,0.61,0.28006014499151394
75% Corpus,9,symmetric,0.9099999999999999,0.2635255619889514
75% Corpus,9,symmetric,symmetric,0.27795204183597055
75% Corpus,9,asymmetric,0.01,0.2800353410052238
75% Corpus,9,asymmetric,0.31,0.2723093980219935
75% Corpus,9,asymmetric,0.61,0.2643697464041118
75% Corpus,9,asymmetric,0.9099999999999999,0.2798798738356484
75% Corpus,9,asymmetric,symmetric,0.27374697830027256
75% Corpus,10,0.01,0.01,0.2898299373106688
75% Corpus,10,0.01,0.31,0.27431344201357627
75% Corpus,10,0.01,0.61,0.284107327895576
75% Corpus,10,0.01,0.9099999999999999,0.26364036766676757
75% Corpus,10,0.01,symmetric,0.2739252832459129
