Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,8,symmetric,symmetric,0.40104650891219135
75% Corpus,8,asymmetric,0.01,0.3998633429515645
75% Corpus,8,asymmetric,0.31,0.40802449511023653
75% Corpus,8,asymmetric,0.61,0.4167109377833585
75% Corpus,8,asymmetric,0.9099999999999999,0.40208987874621505
75% Corpus,8,asymmetric,symmetric,0.3988892065909816
75% Corpus,9,0.01,0.01,0.37964131304197196
75% Corpus,9,0.01,0.31,0.3726538939502395
75% Corpus,9,0.01,0.61,0.4030252635714943
75% Corpus,9,0.01,0.9099999999999999,0.39615007878282094
75% Corpus,9,0.01,symmetric,0.3830246784377561
75% Corpus,9,0.31,0.01,0.39688808684362953
75% Corpus,9,0.31,0.31,0.3990098398553683
75% Corpus,9,0.31,0.61,0.39587801464640626
75% Corpus,9,0.31,0.9099999999999999,0.3916880126445771
75% Corpus,9,0.31,symmetric,0.4007945376992977
75% Corpus,9,0.61,0.01,0.3925605052575704
75% Corpus,9,0.61,0.31,0.4042616550631965
75% Corpus,9,0.61,0.61,0.4023765373471478
75% Corpus,9,0.61,0.9099999999999999,0.4188705717904382
75% Corpus,9,0.61,symmetric,0.3957755603094722
75% Corpus,9,0.9099999999999999,0.01,0.41347205784067875
75% Corpus,9,0.9099999999999999,0.31,0.4066177440033061
75% Corpus,9,0.9099999999999999,0.61,0.4122149527675949
75% Corpus,9,0.9099999999999999,0.9099999999999999,0.41118595933300395
75% Corpus,9,0.9099999999999999,symmetric,0.4147886031989453
75% Corpus,9,symmetric,0.01,0.3896428728528436
75% Corpus,9,symmetric,0.31,0.37861295025580277
75% Corpus,9,symmetric,0.61,0.3807082622311669
75% Corpus,9,symmetric,0.9099999999999999,0.3854376104974104
75% Corpus,9,symmetric,symmetric,0.3877397964498728
75% Corpus,9,asymmetric,0.01,0.40447472010166463
75% Corpus,9,asymmetric,0.31,0.3836577206839344
75% Corpus,9,asymmetric,0.61,0.4048320833418149
75% Corpus,9,asymmetric,0.9099999999999999,0.41039897909078854
75% Corpus,9,asymmetric,symmetric,0.3950164957864574
75% Corpus,10,0.01,0.01,0.3824999656434712
75% Corpus,10,0.01,0.31,0.3868653259756044
75% Corpus,10,0.01,0.61,0.38591190587920743
75% Corpus,10,0.01,0.9099999999999999,0.398413213561254
75% Corpus,10,0.01,symmetric,0.38287464599121335
75% Corpus,10,0.31,0.01,0.4015887728959333
75% Corpus,10,0.31,0.31,0.39177395648224345
75% Corpus,10,0.31,0.61,0.4031274239949344
75% Corpus,10,0.31,0.9099999999999999,0.3976610870892793
75% Corpus,10,0.31,symmetric,0.39947087311873936
75% Corpus,10,0.61,0.01,0.39755413102112985
75% Corpus,10,0.61,0.31,0.40929252396464666
75% Corpus,10,0.61,0.61,0.3997875942045803
75% Corpus,10,0.61,0.9099999999999999,0.3981095321926166
75% Corpus,10,0.61,symmetric,0.39875608391244954
75% Corpus,10,0.9099999999999999,0.01,0.4104046183855455
75% Corpus,10,0.9099999999999999,0.31,0.4081564412215747
75% Corpus,10,0.9099999999999999,0.61,0.40322661742655974
75% Corpus,10,0.9099999999999999,0.9099999999999999,0.42989984374434564
75% Corpus,10,0.9099999999999999,symmetric,0.4117610646113229
75% Corpus,10,symmetric,0.01,0.39077520764402307
75% Corpus,10,symmetric,0.31,0.3851178878292514
75% Corpus,10,symmetric,0.61,0.3895052018299895
75% Corpus,10,symmetric,0.9099999999999999,0.3891854771217852
75% Corpus,10,symmetric,symmetric,0.3837654358884665
75% Corpus,10,asymmetric,0.01,0.40958903892742826
75% Corpus,10,asymmetric,0.31,0.40103999817118685
75% Corpus,10,asymmetric,0.61,0.399274193023589
75% Corpus,10,asymmetric,0.9099999999999999,0.41923465035838203
75% Corpus,10,asymmetric,symmetric,0.404674263032085
100% Corpus,2,0.01,0.01,0.4035693346778001
100% Corpus,2,0.01,0.31,0.4130048131694501
100% Corpus,2,0.01,0.61,0.41300481316945004
100% Corpus,2,0.01,0.9099999999999999,0.41300481316945004
100% Corpus,2,0.01,symmetric,0.4130048131694501
100% Corpus,2,0.31,0.01,0.4347055948334142
100% Corpus,2,0.31,0.31,0.41352415882568094
100% Corpus,2,0.31,0.61,0.4054381902256697
100% Corpus,2,0.31,0.9099999999999999,0.4054381902256696
100% Corpus,2,0.31,symmetric,0.4054381902256697
100% Corpus,2,0.61,0.01,0.41936275156559033
100% Corpus,2,0.61,0.31,0.41936275156559033
100% Corpus,2,0.61,0.61,0.41936275156559033
100% Corpus,2,0.61,0.9099999999999999,0.41936275156559033
100% Corpus,2,0.61,symmetric,0.41936275156559033
100% Corpus,2,0.9099999999999999,0.01,0.45075701125684425
100% Corpus,2,0.9099999999999999,0.31,0.41936275156559033
100% Corpus,2,0.9099999999999999,0.61,0.41936275156559044
100% Corpus,2,0.9099999999999999,0.9099999999999999,0.41936275156559044
100% Corpus,2,0.9099999999999999,symmetric,0.41936275156559044
100% Corpus,2,symmetric,0.01,0.4459590979327941
100% Corpus,2,symmetric,0.31,0.41936275156559033
100% Corpus,2,symmetric,0.61,0.41936275156559033
100% Corpus,2,symmetric,0.9099999999999999,0.40543819022566974
100% Corpus,2,symmetric,symmetric,0.41936275156559033
100% Corpus,2,asymmetric,0.01,0.4120118891549631
100% Corpus,2,asymmetric,0.31,0.4054381902256697
100% Corpus,2,asymmetric,0.61,0.4120118891549631
100% Corpus,2,asymmetric,0.9099999999999999,0.4054381902256697
100% Corpus,2,asymmetric,symmetric,0.4120118891549631
100% Corpus,3,0.01,0.01,0.4571664747184971
100% Corpus,3,0.01,0.31,0.4541147168316349
100% Corpus,3,0.01,0.61,0.4573588442432512
100% Corpus,3,0.01,0.9099999999999999,0.45454719418475403
100% Corpus,3,0.01,symmetric,0.454114716831635
100% Corpus,3,0.31,0.01,0.45970114280699964
100% Corpus,3,0.31,0.31,0.4356219356611731
100% Corpus,3,0.31,0.61,0.43186459431531965
100% Corpus,3,0.31,0.9099999999999999,0.46462348553804295
100% Corpus,3,0.31,symmetric,0.4773839165007662
100% Corpus,3,0.61,0.01,0.4703181798917036
100% Corpus,3,0.61,0.31,0.4643131775016858
100% Corpus,3,0.61,0.61,0.46591988675803897
100% Corpus,3,0.61,0.9099999999999999,0.49129057778252516
100% Corpus,3,0.61,symmetric,0.4643131775016858
100% Corpus,3,0.9099999999999999,0.01,0.48911665437009205
100% Corpus,3,0.9099999999999999,0.31,0.49139172789612645
100% Corpus,3,0.9099999999999999,0.61,0.4889982883054928
100% Corpus,3,0.9099999999999999,0.9099999999999999,0.4758120688309739
100% Corpus,3,0.9099999999999999,symmetric,0.49139172789612645
100% Corpus,3,symmetric,0.01,0.45970114280699964
100% Corpus,3,symmetric,0.31,0.4710368412764688
100% Corpus,3,symmetric,0.61,0.4356219356611731
100% Corpus,3,symmetric,0.9099999999999999,0.47299584688872987
100% Corpus,3,symmetric,symmetric,0.4356219356611731
100% Corpus,3,asymmetric,0.01,0.4815179445000353
100% Corpus,3,asymmetric,0.31,0.4559689401091782
100% Corpus,3,asymmetric,0.61,0.47120755168949174
100% Corpus,3,asymmetric,0.9099999999999999,0.4750148028946028
100% Corpus,3,asymmetric,symmetric,0.47841040054732636
100% Corpus,4,0.01,0.01,0.44140614152074453
100% Corpus,4,0.01,0.31,0.41892485413303104
100% Corpus,4,0.01,0.61,0.430063579084884
100% Corpus,4,0.01,0.9099999999999999,0.41300063533847486
100% Corpus,4,0.01,symmetric,0.4225731484068753
100% Corpus,4,0.31,0.01,0.4298749552044983
100% Corpus,4,0.31,0.31,0.43292008036218976
100% Corpus,4,0.31,0.61,0.42570686436512106
100% Corpus,4,0.31,0.9099999999999999,0.44997428979157805
100% Corpus,4,0.31,symmetric,0.4258576430356896
100% Corpus,4,0.61,0.01,0.4397957679976615
100% Corpus,4,0.61,0.31,0.4384793520831516
100% Corpus,4,0.61,0.61,0.44385066735041867
100% Corpus,4,0.61,0.9099999999999999,0.4537720773916692
100% Corpus,4,0.61,symmetric,0.4462220109711685
100% Corpus,4,0.9099999999999999,0.01,0.4606583669409285
100% Corpus,4,0.9099999999999999,0.31,0.45062292858877495
100% Corpus,4,0.9099999999999999,0.61,0.4442462194071677
100% Corpus,4,0.9099999999999999,0.9099999999999999,0.4449126237639268
100% Corpus,4,0.9099999999999999,symmetric,0.45074217933992783
100% Corpus,4,symmetric,0.01,0.4297666055749727
100% Corpus,4,symmetric,0.31,0.42111337450005604
100% Corpus,4,symmetric,0.61,0.44027584539163445
100% Corpus,4,symmetric,0.9099999999999999,0.44255245411945
100% Corpus,4,symmetric,symmetric,0.4242907128707899
100% Corpus,4,asymmetric,0.01,0.45075911177116523
100% Corpus,4,asymmetric,0.31,0.4291547183829906
100% Corpus,4,asymmetric,0.61,0.4414968855587096
100% Corpus,4,asymmetric,0.9099999999999999,0.4370619035184304
100% Corpus,4,asymmetric,symmetric,0.4554444555162412
100% Corpus,5,0.01,0.01,0.43129161189203946
100% Corpus,5,0.01,0.31,0.4164234852413634
100% Corpus,5,0.01,0.61,0.4186810770229372
100% Corpus,5,0.01,0.9099999999999999,0.43091850804368903
100% Corpus,5,0.01,symmetric,0.43140593482283396
100% Corpus,5,0.31,0.01,0.4363492384685695
100% Corpus,5,0.31,0.31,0.4451065989937345
100% Corpus,5,0.31,0.61,0.4451065989937345
100% Corpus,5,0.31,0.9099999999999999,0.4405618626094309
100% Corpus,5,0.31,symmetric,0.4363492384685695
100% Corpus,5,0.61,0.01,0.4117651576624862
100% Corpus,5,0.61,0.31,0.41370770311160115
100% Corpus,5,0.61,0.61,0.4312383708494666
100% Corpus,5,0.61,0.9099999999999999,0.44211047723236285
100% Corpus,5,0.61,symmetric,0.4117651576624862
100% Corpus,5,0.9099999999999999,0.01,0.4100147036900402
100% Corpus,5,0.9099999999999999,0.31,0.43104933875166546
100% Corpus,5,0.9099999999999999,0.61,0.43614740319551776
100% Corpus,5,0.9099999999999999,0.9099999999999999,0.4388104886389354
100% Corpus,5,0.9099999999999999,symmetric,0.42584613099616675
100% Corpus,5,symmetric,0.01,0.439669559833352
100% Corpus,5,symmetric,0.31,0.44275950047826473
100% Corpus,5,symmetric,0.61,0.4284469339210313
100% Corpus,5,symmetric,0.9099999999999999,0.4337080601718063
100% Corpus,5,symmetric,symmetric,0.44275950047826473
100% Corpus,5,asymmetric,0.01,0.4367003058829891
100% Corpus,5,asymmetric,0.31,0.44477748587406457
100% Corpus,5,asymmetric,0.61,0.4256210530238181
100% Corpus,5,asymmetric,0.9099999999999999,0.4282823963523614
100% Corpus,5,asymmetric,symmetric,0.4472261753035571
100% Corpus,6,0.01,0.01,0.4189926295093876
100% Corpus,6,0.01,0.31,0.4139925300644944
100% Corpus,6,0.01,0.61,0.41639768200169597
100% Corpus,6,0.01,0.9099999999999999,0.4302912463482505
100% Corpus,6,0.01,symmetric,0.4266083780707246
100% Corpus,6,0.31,0.01,0.4282479576246274
100% Corpus,6,0.31,0.31,0.4288038136090446
100% Corpus,6,0.31,0.61,0.447809916424386
100% Corpus,6,0.31,0.9099999999999999,0.42343462533817133
100% Corpus,6,0.31,symmetric,0.40664910403531823
100% Corpus,6,0.61,0.01,0.4109748370100816
100% Corpus,6,0.61,0.31,0.42641611861082657
100% Corpus,6,0.61,0.61,0.4342241807324121
100% Corpus,6,0.61,0.9099999999999999,0.4288094394608359
100% Corpus,6,0.61,symmetric,0.42203810763100164
100% Corpus,6,0.9099999999999999,0.01,0.41340446793725666
100% Corpus,6,0.9099999999999999,0.31,0.43034121455259816
100% Corpus,6,0.9099999999999999,0.61,0.4306502475905118
100% Corpus,6,0.9099999999999999,0.9099999999999999,0.4178214690589764
100% Corpus,6,0.9099999999999999,symmetric,0.4194853283624756
100% Corpus,6,symmetric,0.01,0.3960587744544615
100% Corpus,6,symmetric,0.31,0.40895377583444614
100% Corpus,6,symmetric,0.61,0.4216965109709619
100% Corpus,6,symmetric,0.9099999999999999,0.4140440973917701
100% Corpus,6,symmetric,symmetric,0.4095648943032894
100% Corpus,6,asymmetric,0.01,0.4462534108424239
100% Corpus,6,asymmetric,0.31,0.45076798965835513
100% Corpus,6,asymmetric,0.61,0.43891787357446427
100% Corpus,6,asymmetric,0.9099999999999999,0.4481959425742505
100% Corpus,6,asymmetric,symmetric,0.4573662902088673
100% Corpus,7,0.01,0.01,0.407581035297054
100% Corpus,7,0.01,0.31,0.41448424726594857
100% Corpus,7,0.01,0.61,0.4490479239295822
100% Corpus,7,0.01,0.9099999999999999,0.42776964548614543
100% Corpus,7,0.01,symmetric,0.4257809358229507
100% Corpus,7,0.31,0.01,0.39294765496112527
100% Corpus,7,0.31,0.31,0.4093374346215666
100% Corpus,7,0.31,0.61,0.4271905577582231
100% Corpus,7,0.31,0.9099999999999999,0.43818743168564117
100% Corpus,7,0.31,symmetric,0.40544907707401634
100% Corpus,7,0.61,0.01,0.4256248397177669
100% Corpus,7,0.61,0.31,0.4264175805799054
100% Corpus,7,0.61,0.61,0.42850271226041864
100% Corpus,7,0.61,0.9099999999999999,0.42796401267290923
100% Corpus,7,0.61,symmetric,0.4256248397177669
100% Corpus,7,0.9099999999999999,0.01,0.4161625046808484
100% Corpus,7,0.9099999999999999,0.31,0.4250794554715315
100% Corpus,7,0.9099999999999999,0.61,0.42723043820337814
100% Corpus,7,0.9099999999999999,0.9099999999999999,0.43458534065945653
100% Corpus,7,0.9099999999999999,symmetric,0.4214015490905872
100% Corpus,7,symmetric,0.01,0.3968512096842765
100% Corpus,7,symmetric,0.31,0.41713869075733884
100% Corpus,7,symmetric,0.61,0.4496394276629757
100% Corpus,7,symmetric,0.9099999999999999,0.42399532261521217
100% Corpus,7,symmetric,symmetric,0.40874936961823377
100% Corpus,7,asymmetric,0.01,0.4073666422114002
100% Corpus,7,asymmetric,0.31,0.4424599151901572
100% Corpus,7,asymmetric,0.61,0.43053046684453744
100% Corpus,7,asymmetric,0.9099999999999999,0.4396663386544907
100% Corpus,7,asymmetric,symmetric,0.427930009186817
100% Corpus,8,0.01,0.01,0.39782696658885475
100% Corpus,8,0.01,0.31,0.4271902000391093
100% Corpus,8,0.01,0.61,0.4375120339317361
100% Corpus,8,0.01,0.9099999999999999,0.4343147386227957
100% Corpus,8,0.01,symmetric,0.422156091165519
100% Corpus,8,0.31,0.01,0.4039835162747344
100% Corpus,8,0.31,0.31,0.41902716010944746
100% Corpus,8,0.31,0.61,0.4201713071829051
100% Corpus,8,0.31,0.9099999999999999,0.4094874318003032
100% Corpus,8,0.31,symmetric,0.39961736650336876
100% Corpus,8,0.61,0.01,0.41011879828292236
100% Corpus,8,0.61,0.31,0.4090829053203694
100% Corpus,8,0.61,0.61,0.4067199969046811
100% Corpus,8,0.61,0.9099999999999999,0.4029706560288389
100% Corpus,8,0.61,symmetric,0.406392813593379
100% Corpus,8,0.9099999999999999,0.01,0.4357280731892149
100% Corpus,8,0.9099999999999999,0.31,0.44277414902637446
100% Corpus,8,0.9099999999999999,0.61,0.4396705841681392
100% Corpus,8,0.9099999999999999,0.9099999999999999,0.442207825962701
100% Corpus,8,0.9099999999999999,symmetric,0.4389814122209074
100% Corpus,8,symmetric,0.01,0.3897124689780375
100% Corpus,8,symmetric,0.31,0.4139141833181442
100% Corpus,8,symmetric,0.61,0.41088767635643764
100% Corpus,8,symmetric,0.9099999999999999,0.40382022993153616
100% Corpus,8,symmetric,symmetric,0.3954560361299418
100% Corpus,8,asymmetric,0.01,0.4231667108280728
100% Corpus,8,asymmetric,0.31,0.4093176106242334
100% Corpus,8,asymmetric,0.61,0.4195068477704348
100% Corpus,8,asymmetric,0.9099999999999999,0.4299611826843045
100% Corpus,8,asymmetric,symmetric,0.4150084385953438
100% Corpus,9,0.01,0.01,0.3851927010660106
100% Corpus,9,0.01,0.31,0.41006872740079925
100% Corpus,9,0.01,0.61,0.41331981561537356
100% Corpus,9,0.01,0.9099999999999999,0.39361699954944224
100% Corpus,9,0.01,symmetric,0.37649563899808236
100% Corpus,9,0.31,0.01,0.39845150237607885
100% Corpus,9,0.31,0.31,0.3981153864910009
100% Corpus,9,0.31,0.61,0.39539298723178756
100% Corpus,9,0.31,0.9099999999999999,0.3997955935950628
