Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,8,asymmetric,symmetric,0.3841567382469342
75% Corpus,9,0.01,0.01,0.4170971400562126
75% Corpus,9,0.01,0.31,0.4099700294262864
75% Corpus,9,0.01,0.61,0.3922447128164481
75% Corpus,9,0.01,0.9099999999999999,0.392914720920326
75% Corpus,9,0.01,symmetric,0.41203458092792644
75% Corpus,9,0.31,0.01,0.41679434294777606
75% Corpus,9,0.31,0.31,0.42797402391514877
75% Corpus,9,0.31,0.61,0.4290741030521818
75% Corpus,9,0.31,0.9099999999999999,0.4306373245839608
75% Corpus,9,0.31,symmetric,0.41329846887158395
75% Corpus,9,0.61,0.01,0.42004064805330316
75% Corpus,9,0.61,0.31,0.4340121831570426
75% Corpus,9,0.61,0.61,0.4431413197612064
75% Corpus,9,0.61,0.9099999999999999,0.43275655679161634
75% Corpus,9,0.61,symmetric,0.42906024254818653
75% Corpus,9,0.9099999999999999,0.01,0.43053606813135786
75% Corpus,9,0.9099999999999999,0.31,0.4149438715120616
75% Corpus,9,0.9099999999999999,0.61,0.40994494302607687
75% Corpus,9,0.9099999999999999,0.9099999999999999,0.4081894215826367
75% Corpus,9,0.9099999999999999,symmetric,0.42375878333475125
75% Corpus,9,symmetric,0.01,0.38970084910863556
75% Corpus,9,symmetric,0.31,0.40957689661780405
75% Corpus,9,symmetric,0.61,0.4205601973057776
75% Corpus,9,symmetric,0.9099999999999999,0.42427846304880207
75% Corpus,9,symmetric,symmetric,0.41323070217401603
75% Corpus,9,asymmetric,0.01,0.4060378410828451
75% Corpus,9,asymmetric,0.31,0.4097653253252811
75% Corpus,9,asymmetric,0.61,0.3890103862828667
75% Corpus,9,asymmetric,0.9099999999999999,0.41077140388849437
75% Corpus,9,asymmetric,symmetric,0.3946693530785263
75% Corpus,10,0.01,0.01,0.3851536120003887
75% Corpus,10,0.01,0.31,0.37634155685243315
75% Corpus,10,0.01,0.61,0.38214301403220496
75% Corpus,10,0.01,0.9099999999999999,0.3515986190971136
75% Corpus,10,0.01,symmetric,0.3837106991418263
75% Corpus,10,0.31,0.01,0.4253682463405274
75% Corpus,10,0.31,0.31,0.4074953753432603
75% Corpus,10,0.31,0.61,0.42461114329062893
75% Corpus,10,0.31,0.9099999999999999,0.41879591025423746
75% Corpus,10,0.31,symmetric,0.4305405555493535
75% Corpus,10,0.61,0.01,0.41382923485327366
75% Corpus,10,0.61,0.31,0.42084077953290544
75% Corpus,10,0.61,0.61,0.41870357655980744
75% Corpus,10,0.61,0.9099999999999999,0.4158204277707004
75% Corpus,10,0.61,symmetric,0.4072578983318621
75% Corpus,10,0.9099999999999999,0.01,0.41295075566532924
75% Corpus,10,0.9099999999999999,0.31,0.41003401381215604
75% Corpus,10,0.9099999999999999,0.61,0.40260501289251316
75% Corpus,10,0.9099999999999999,0.9099999999999999,0.4098568498911036
75% Corpus,10,0.9099999999999999,symmetric,0.4145594046598674
75% Corpus,10,symmetric,0.01,0.3853664234023946
75% Corpus,10,symmetric,0.31,0.37548994603518004
75% Corpus,10,symmetric,0.61,0.3608339598120843
75% Corpus,10,symmetric,0.9099999999999999,0.38398858285472504
75% Corpus,10,symmetric,symmetric,0.3810943656213746
75% Corpus,10,asymmetric,0.01,0.39495980053493757
75% Corpus,10,asymmetric,0.31,0.3909106066831143
75% Corpus,10,asymmetric,0.61,0.42557310219657796
75% Corpus,10,asymmetric,0.9099999999999999,0.3960067019900029
75% Corpus,10,asymmetric,symmetric,0.4012790454035679
100% Corpus,2,0.01,0.01,0.3802489684578878
100% Corpus,2,0.01,0.31,0.41201297621844957
100% Corpus,2,0.01,0.61,0.41201297621844957
100% Corpus,2,0.01,0.9099999999999999,0.42553003828195457
100% Corpus,2,0.01,symmetric,0.3974011337461868
100% Corpus,2,0.31,0.01,0.4056989624451929
100% Corpus,2,0.31,0.31,0.4056989624451929
100% Corpus,2,0.31,0.61,0.42030974691802386
100% Corpus,2,0.31,0.9099999999999999,0.42030974691802386
100% Corpus,2,0.31,symmetric,0.40613851589776245
100% Corpus,2,0.61,0.01,0.4489174077701681
100% Corpus,2,0.61,0.31,0.4167810927836726
100% Corpus,2,0.61,0.61,0.4181231510128286
100% Corpus,2,0.61,0.9099999999999999,0.4181231510128286
100% Corpus,2,0.61,symmetric,0.4181231510128286
100% Corpus,2,0.9099999999999999,0.01,0.43284561625113815
100% Corpus,2,0.9099999999999999,0.31,0.4328456162511382
100% Corpus,2,0.9099999999999999,0.61,0.4328456162511382
100% Corpus,2,0.9099999999999999,0.9099999999999999,0.41204309172106895
100% Corpus,2,0.9099999999999999,symmetric,0.4328456162511382
100% Corpus,2,symmetric,0.01,0.4056989624451928
100% Corpus,2,symmetric,0.31,0.4056989624451928
100% Corpus,2,symmetric,0.61,0.4212041765503618
100% Corpus,2,symmetric,0.9099999999999999,0.4223328945140328
100% Corpus,2,symmetric,symmetric,0.4212041765503618
100% Corpus,2,asymmetric,0.01,0.4515520239299695
100% Corpus,2,asymmetric,0.31,0.4687380841080735
100% Corpus,2,asymmetric,0.61,0.4608456939776381
100% Corpus,2,asymmetric,0.9099999999999999,0.4136008260999794
100% Corpus,2,asymmetric,symmetric,0.4718469607452418
100% Corpus,3,0.01,0.01,0.3767600978170327
100% Corpus,3,0.01,0.31,0.3808243919637906
100% Corpus,3,0.01,0.61,0.3948881200837
100% Corpus,3,0.01,0.9099999999999999,0.38067109117412534
100% Corpus,3,0.01,symmetric,0.38082439196379064
100% Corpus,3,0.31,0.01,0.39198156845650206
100% Corpus,3,0.31,0.31,0.3983238528861106
100% Corpus,3,0.31,0.61,0.4006871232832984
100% Corpus,3,0.31,0.9099999999999999,0.39669475984860164
100% Corpus,3,0.31,symmetric,0.40369431903907743
100% Corpus,3,0.61,0.01,0.39555281708884005
100% Corpus,3,0.61,0.31,0.3917553999128154
100% Corpus,3,0.61,0.61,0.39804660096443994
100% Corpus,3,0.61,0.9099999999999999,0.39804660096443994
100% Corpus,3,0.61,symmetric,0.3917553999128154
100% Corpus,3,0.9099999999999999,0.01,0.4388430461089645
100% Corpus,3,0.9099999999999999,0.31,0.422219242603501
100% Corpus,3,0.9099999999999999,0.61,0.41207738592167825
100% Corpus,3,0.9099999999999999,0.9099999999999999,0.39011294717419903
100% Corpus,3,0.9099999999999999,symmetric,0.422219242603501
100% Corpus,3,symmetric,0.01,0.40778621071769633
100% Corpus,3,symmetric,0.31,0.40369431903907743
100% Corpus,3,symmetric,0.61,0.39832385288611044
100% Corpus,3,symmetric,0.9099999999999999,0.3940072550598243
100% Corpus,3,symmetric,symmetric,0.40369431903907743
100% Corpus,3,asymmetric,0.01,0.42174038125259106
100% Corpus,3,asymmetric,0.31,0.4509303854629378
100% Corpus,3,asymmetric,0.61,0.4217623449432721
100% Corpus,3,asymmetric,0.9099999999999999,0.4268403832805115
100% Corpus,3,asymmetric,symmetric,0.415501001018915
100% Corpus,4,0.01,0.01,0.4081265940505301
100% Corpus,4,0.01,0.31,0.41107420368640923
100% Corpus,4,0.01,0.61,0.4083556181677179
100% Corpus,4,0.01,0.9099999999999999,0.4132348962305602
100% Corpus,4,0.01,symmetric,0.42499182000845337
100% Corpus,4,0.31,0.01,0.4033105728290354
100% Corpus,4,0.31,0.31,0.39087550256614506
100% Corpus,4,0.31,0.61,0.40358139448697083
100% Corpus,4,0.31,0.9099999999999999,0.40666374271619893
100% Corpus,4,0.31,symmetric,0.40798226047310304
100% Corpus,4,0.61,0.01,0.40166210840577343
100% Corpus,4,0.61,0.31,0.40572256488599356
100% Corpus,4,0.61,0.61,0.412173357128526
100% Corpus,4,0.61,0.9099999999999999,0.42111727509344293
100% Corpus,4,0.61,symmetric,0.40572256488599356
100% Corpus,4,0.9099999999999999,0.01,0.4253456169743386
100% Corpus,4,0.9099999999999999,0.31,0.42133945355782243
100% Corpus,4,0.9099999999999999,0.61,0.42133945355782243
100% Corpus,4,0.9099999999999999,0.9099999999999999,0.42091278913814734
100% Corpus,4,0.9099999999999999,symmetric,0.42133945355782243
100% Corpus,4,symmetric,0.01,0.3994113050435344
100% Corpus,4,symmetric,0.31,0.3837607583635264
100% Corpus,4,symmetric,0.61,0.4072248994516034
100% Corpus,4,symmetric,0.9099999999999999,0.41627221127752
100% Corpus,4,symmetric,symmetric,0.40683691201488326
100% Corpus,4,asymmetric,0.01,0.41411627299405895
100% Corpus,4,asymmetric,0.31,0.4137727181905729
100% Corpus,4,asymmetric,0.61,0.4229942744143169
100% Corpus,4,asymmetric,0.9099999999999999,0.40578245514183114
100% Corpus,4,asymmetric,symmetric,0.3998003243835192
100% Corpus,5,0.01,0.01,0.38352726737837517
100% Corpus,5,0.01,0.31,0.3782033607642417
100% Corpus,5,0.01,0.61,0.39959566030520344
100% Corpus,5,0.01,0.9099999999999999,0.40557040422147395
100% Corpus,5,0.01,symmetric,0.3894717372657699
100% Corpus,5,0.31,0.01,0.39618562110228145
100% Corpus,5,0.31,0.31,0.3778630718181968
100% Corpus,5,0.31,0.61,0.3860535700975699
100% Corpus,5,0.31,0.9099999999999999,0.3879837736186474
100% Corpus,5,0.31,symmetric,0.3996450919875633
100% Corpus,5,0.61,0.01,0.40998655438763204
100% Corpus,5,0.61,0.31,0.41109112552214755
100% Corpus,5,0.61,0.61,0.4107033277912053
100% Corpus,5,0.61,0.9099999999999999,0.4024962270834259
100% Corpus,5,0.61,symmetric,0.4096725593143068
100% Corpus,5,0.9099999999999999,0.01,0.40889568960459954
100% Corpus,5,0.9099999999999999,0.31,0.40889568960459954
100% Corpus,5,0.9099999999999999,0.61,0.4099518038337947
100% Corpus,5,0.9099999999999999,0.9099999999999999,0.41197825441606345
100% Corpus,5,0.9099999999999999,symmetric,0.40889568960459954
100% Corpus,5,symmetric,0.01,0.41083985779557686
100% Corpus,5,symmetric,0.31,0.3791528668744334
100% Corpus,5,symmetric,0.61,0.3814724596246794
100% Corpus,5,symmetric,0.9099999999999999,0.38514311755388997
100% Corpus,5,symmetric,symmetric,0.38358457665555695
100% Corpus,5,asymmetric,0.01,0.38722302431163963
100% Corpus,5,asymmetric,0.31,0.40875493990949635
100% Corpus,5,asymmetric,0.61,0.4127073819702242
100% Corpus,5,asymmetric,0.9099999999999999,0.4127056393048596
100% Corpus,5,asymmetric,symmetric,0.39343027708753425
100% Corpus,6,0.01,0.01,0.4077879923138701
100% Corpus,6,0.01,0.31,0.41691648107404283
100% Corpus,6,0.01,0.61,0.40871829278575555
100% Corpus,6,0.01,0.9099999999999999,0.40689979881717225
100% Corpus,6,0.01,symmetric,0.4047442768948213
100% Corpus,6,0.31,0.01,0.41793656438662086
100% Corpus,6,0.31,0.31,0.4167959364461969
100% Corpus,6,0.31,0.61,0.39845472396718246
100% Corpus,6,0.31,0.9099999999999999,0.4006315322650685
100% Corpus,6,0.31,symmetric,0.40729390740464616
100% Corpus,6,0.61,0.01,0.41659915706651734
100% Corpus,6,0.61,0.31,0.41591477353817097
100% Corpus,6,0.61,0.61,0.42105688670985825
100% Corpus,6,0.61,0.9099999999999999,0.42347777704539463
100% Corpus,6,0.61,symmetric,0.42029119642858487
100% Corpus,6,0.9099999999999999,0.01,0.4100872368220376
100% Corpus,6,0.9099999999999999,0.31,0.4119119540389335
100% Corpus,6,0.9099999999999999,0.61,0.4152137428514134
100% Corpus,6,0.9099999999999999,0.9099999999999999,0.40578748345090515
100% Corpus,6,0.9099999999999999,symmetric,0.41314959504877025
100% Corpus,6,symmetric,0.01,0.4035746149975792
100% Corpus,6,symmetric,0.31,0.4012516321235922
100% Corpus,6,symmetric,0.61,0.40603354439876066
100% Corpus,6,symmetric,0.9099999999999999,0.40493067039475217
100% Corpus,6,symmetric,symmetric,0.41099469993968274
100% Corpus,6,asymmetric,0.01,0.397240284439406
100% Corpus,6,asymmetric,0.31,0.39124674498969475
100% Corpus,6,asymmetric,0.61,0.4131867385848335
100% Corpus,6,asymmetric,0.9099999999999999,0.40461423473530345
100% Corpus,6,asymmetric,symmetric,0.4048907599702622
100% Corpus,7,0.01,0.01,0.3987755154401769
100% Corpus,7,0.01,0.31,0.41293902086163764
100% Corpus,7,0.01,0.61,0.40464726717529026
100% Corpus,7,0.01,0.9099999999999999,0.41525652989142553
100% Corpus,7,0.01,symmetric,0.40044026921287706
100% Corpus,7,0.31,0.01,0.3870922865775361
100% Corpus,7,0.31,0.31,0.40148124375054645
100% Corpus,7,0.31,0.61,0.3973874561813151
100% Corpus,7,0.31,0.9099999999999999,0.4038900945109927
100% Corpus,7,0.31,symmetric,0.39025816902682114
100% Corpus,7,0.61,0.01,0.4088989771826972
100% Corpus,7,0.61,0.31,0.4181597243098346
100% Corpus,7,0.61,0.61,0.4138402350381639
100% Corpus,7,0.61,0.9099999999999999,0.42245930313355823
100% Corpus,7,0.61,symmetric,0.4152006893558684
100% Corpus,7,0.9099999999999999,0.01,0.39367276189389916
100% Corpus,7,0.9099999999999999,0.31,0.40242215521615365
100% Corpus,7,0.9099999999999999,0.61,0.3891741237011444
100% Corpus,7,0.9099999999999999,0.9099999999999999,0.4119300208615994
100% Corpus,7,0.9099999999999999,symmetric,0.4002364456022581
100% Corpus,7,symmetric,0.01,0.3957724996542181
100% Corpus,7,symmetric,0.31,0.4098106202715735
100% Corpus,7,symmetric,0.61,0.41140769134773664
100% Corpus,7,symmetric,0.9099999999999999,0.4028920797820508
100% Corpus,7,symmetric,symmetric,0.403605586004739
100% Corpus,7,asymmetric,0.01,0.4017556011138198
100% Corpus,7,asymmetric,0.31,0.41557055203837523
100% Corpus,7,asymmetric,0.61,0.40666161355692243
100% Corpus,7,asymmetric,0.9099999999999999,0.42138102114694165
100% Corpus,7,asymmetric,symmetric,0.4087114745848179
100% Corpus,8,0.01,0.01,0.38692248628478315
100% Corpus,8,0.01,0.31,0.38934043449631855
100% Corpus,8,0.01,0.61,0.40732821318490386
100% Corpus,8,0.01,0.9099999999999999,0.42325001699108666
100% Corpus,8,0.01,symmetric,0.3891713640946127
100% Corpus,8,0.31,0.01,0.4112412013611101
100% Corpus,8,0.31,0.31,0.4108404921961114
100% Corpus,8,0.31,0.61,0.4127751626924326
100% Corpus,8,0.31,0.9099999999999999,0.4064642193279915
100% Corpus,8,0.31,symmetric,0.40738315588205887
100% Corpus,8,0.61,0.01,0.39347535765204594
100% Corpus,8,0.61,0.31,0.3894026208297572
